ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONS_SERVICES,CONS_CONS_TAXES,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_CONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR,CONS_OTHER
420841201,4034.416582,2231.154625,25658.27818,0,17879.80076,6425.725319,10040.19581,7028.137068,1450.250506,27507.38578,8701.503036,13753.69289,3346.731937,4217.799154,2409.646995,11111.15003,3667.651438,0,11828.17589,7809.041186,13163.81229,0,12070.54652,6157.986764,1784.9237,6693.463874,3346.731937,4886.228628,0,2766.631735,3190.551113,0,4663.113166,7206.629438,5,0,5,28,15444,2017,209373.0782
420841202,0,7809.041186,27844.80972,0,16825.35097,16175.87103,5064.720998,20861.29574,1004.019581,3319.224551,18072.35246,61015.04932,6693.463874,3860.203138,5979.494394,16309.74031,6418.390016,0,0,7809.041186,25881.39365,0,11445.82322,3458.289668,2788.943281,6693.463874,3458.289668,8277.583658,0,4306.128426,8366.829843,3346.731937,9348.537877,9504.718701,11,0,5,28,15444,2017,294093.9926
420841301,0,1115.577312,22311.54625,0,0,4863.917082,1004.019581,1115.577312,0,0,9928.63808,8426.429178,3346.731937,0,5176.278729,18518.58338,6418.390016,0,8563.966107,5131.655637,5689.444293,0,7184.317891,1851.858338,0,1115.577312,0,4930.851721,0,2855.87792,6961.202429,16733.65969,9393.16097,10196.37663,7,0,5,28,1170,2017,140522.0916
420842101,962.7585024,9036.17623,3748.339769,0,18200.72026,55154.14232,3235.174206,31927.82268,0,5180.557656,0,1980.531776,16175.87103,4208.630025,5354.771099,5823.31357,0,16064.3133,0,780.9041186,0,0,0,1896.481431,2677.38555,0,71508.50572,0,100401.9581,0,0,10040.19581,8746.126129,0,1,0,5,28,30888,2017,369356.3395
420842201,1063.618917,736.2810261,18875.56812,0,22754.10952,6314.167588,5577.886562,5801.002024,2989.747197,11002.95431,6782.710059,60662.95478,3346.731937,7995.480134,3168.239567,10397.18055,0,3569.8474,0,0,14480.19351,0,7608.23727,3971.455232,2565.827818,0,2900.501012,3926.832139,84783.87574,7585.925724,3435.978122,0,3904.520593,8121.402834,4,0,5,28,5382,2017,295447.6616
420842202,0,334.6731937,12048.23497,0,10269.42403,11044.21539,0,4997.786359,1963.41607,0,6916.579337,0,3346.731937,935.2511166,3525.224307,5979.494394,2750.738578,0,4767.946869,10040.19581,7496.679539,0,12516.77744,2788.943281,937.0849424,0,9370.849424,2521.204726,0,870.1503036,4462.309249,0,2677.38555,6068.740579,2,0,5,28,5382,2017,116581.8024
420842301,0,669.3463874,7273.564076,0,9077.437309,4819.293989,1450.250506,14056.27414,401.6078324,1045.28066,4350.751518,4107.76961,0,1907.178748,1294.069682,7028.137068,7702.068019,0,0,1004.019581,10709.5422,0,7139.694799,1673.365969,3346.731937,0,0,5042.409452,0,2409.646995,5220.901822,0,6448.036865,5533.263469,4,0,5,28,1404,2017,106437.0786
420851101,953.5893738,2275.777717,27755.56353,0,12460.84576,60687.40579,3569.8474,38375.85954,1762.612154,3942.725296,6581.906143,23674.69003,3346.731937,3575.960152,2677.38555,10821.09993,9169.128595,0,0,11602.00405,21195.96893,1450.250506,10620.29601,3859.897501,3993.766778,0,1740.300607,7563.614178,0,1963.41607,3458.289668,0,4819.293989,6358.79068,3,0,5,28,10188.75,2017,262501.4543
420851102,1191.986717,2543.516272,19834.96461,0,14102.11978,62249.21403,3346.731937,56894.44293,2231.154625,10086.04145,4752.359351,2090.56132,4462.309249,3209.195008,3770.651316,10285.62282,11002.95431,0,0,6693.463874,10709.5422,0,9950.949626,4417.686157,3480.601215,0,2454.270087,3859.897501,0,1494.873599,2833.566373,0,3971.455232,6001.80594,2,0,5,28,10188.75,2017,248086.9729
420851201,0,2231.154625,6693.463874,0,2787.415093,5466.32883,0,12271.35044,0,0,0,17916.47727,0,935.2511166,1070.95422,1717.989061,0,0,0,334.6731937,0,0,0,1227.135044,490.8540174,0,14993.35908,0,13386.92775,44.62309249,0,0,1851.858338,0,1,0,5,28,4450.88,2017,76726.35117
420851202,0,1673.365969,8433.764481,0,7949.634492,8366.829843,0,2454.270087,0,0,2342.712356,0,2454.270087,1742.134433,0,3859.897501,0,0,0,892.4618499,3569.8474,0,3257.485752,2119.596893,1249.44659,0,780.9041186,713.9694799,22311.54625,200.8039162,2543.516272,0,2454.270087,3212.86266,1,0,5,28,4450.88,2017,74149.82603
420851203,0,3346.731937,6693.463874,0,3585.12928,4908.540174,0,7809.041186,0,0,0,18870.06665,0,1045.28066,713.9694799,3748.339769,0,0,0,446.2309249,0,0,0,1673.365969,669.3463874,0,9370.849424,0,17849.237,0,0,0,2699.697096,0,1,0,5,28,4450.88,2017,76735.82593
420851204,0,1963.41607,0,0,4767.946869,5131.655637,0,5577.886562,0,0,0,2273.943891,2454.270087,1375.369289,1227.135044,1673.365969,0,0,0,0,0,0,0,1606.43133,803.2156649,0,41276.36056,0,11155.77312,0,0,0,2097.285347,0,1,0,5,28,4450.88,2017,83384.05544
420851301,0,1807.235246,12940.69682,0,6858.508189,5577.886562,1115.577312,4239.193787,468.5424712,0,5354.771099,6491.743045,2231.154625,1081.957174,0,13632.35476,0,0,0,3346.731937,10709.5422,0,3391.35503,2677.38555,267.738555,0,10441.80364,3391.35503,22311.54625,1561.808237,3435.978122,0,3569.8474,4663.113166,5,0,5,28,643.5,2017,118627.1294
420851302,540.9785871,1427.93896,13386.92775,0,8646.488265,7251.25253,1784.9237,4685.424712,803.2156649,275.0738578,4685.424712,22996.17452,0,2008.039162,1115.577312,8589.945305,0,0,0,3346.731937,11378.88859,0,8612.256851,2788.943281,2365.023902,0,1070.95422,4997.786359,31236.16475,1784.9237,3502.912761,2008.039162,3413.666576,5265.524914,6,0,5,28,643.5,2017,146582.2743
420861101,1797.149205,2766.631735,22757.77717,0,14560.57621,54440.17284,3123.616475,46854.24712,2365.023902,117914.9937,9593.964886,150538.7533,9370.849424,8068.833163,3369.043483,26149.1322,0,0,0,3346.731937,19455.66833,0,18139.2871,3926.832139,2766.631735,0,7139.694799,6581.906143,557788.6562,2744.320188,4886.228628,24096.46995,6470.348412,5622.509654,3,0,5,28,6350.67,2017,1113878.273
420861102,1650.443147,3904.520593,23672.55057,0,34475.92352,78090.41186,4462.309249,26773.8555,1584.119784,112413.5166,9884.014987,84502.68913,22311.54625,7885.450591,5622.509654,50357.15988,33008.86294,0,0,11155.77312,27889.43281,0,23248.63119,7005.825522,10151.75354,0,11602.00405,8656.879944,0,2431.958541,4417.686157,0,6024.117487,6381.102227,4,0,5,28,6350.67,2017,595892.4982
420861103,2347.29692,3123.616475,32931.84226,0,26407.09035,56671.32747,4685.424712,28558.7792,1851.858338,31991.08967,6961.202429,74068.22079,9370.849424,9132.45208,5667.132747,38085.80944,22005.90863,19187.92977,0,3346.731937,29451.24105,0,19901.89925,4730.047804,12115.16961,0,7809.041186,6648.840782,0,2052.662255,5131.655637,18741.69885,5622.509654,6180.29831,4,0,5,28,6350.67,2017,461847.7848
420861201,550.1477157,4640.801619,33913.5503,0,18815.05188,36546.31275,0,18295.46792,914.7733961,1512.906218,8567.633759,30258.12436,11825.11951,3851.03401,3681.405131,19768.02997,5501.477157,0,0,6693.463874,14948.73599,0,24163.40459,4908.540174,5533.263469,0,1338.692775,11468.13477,0,2788.943281,6782.710059,10040.19581,7652.860363,8389.141389,6,0,5,28,1028.38,2017,269436.3719
420861202,825.2215735,2766.631735,24988.9318,0,5501.477157,4685.424712,0,2677.38555,892.4618499,2989.135922,4016.078324,0,4462.309249,1045.28066,2498.89318,6871.956244,2200.590863,20415.06482,0,5577.886562,6961.202429,0,8076.779741,2119.596893,2231.154625,0,0,7005.825522,0,2052.662255,5577.886562,13386.92775,2922.812558,4462.309249,3,0,5,28,1028.38,2017,122222.956
420861203,0,3904.520593,17246.82525,0,6445.897402,5577.886562,0,2677.38555,624.7232949,12194.94103,4283.816879,7885.450591,4462.309249,2145.576091,2699.697096,6581.906143,5134.712013,8032.156649,0,4462.309249,5176.278729,0,8946.930045,3391.35503,3770.651316,0,10040.19581,4484.620796,0,1204.823497,4506.932342,6693.463874,4016.078324,4016.078324,3,0,5,28,1028.38,2017,133360.6965
420861204,1100.295431,7764.418094,15439.59,0,9517.555481,7920.598918,0,2008.039162,1160.200405,1210.324974,4841.605536,10269.42403,4462.309249,1155.310203,2677.38555,6938.890883,4584.564297,2722.008642,0,0,1784.9237,0,13186.12383,2342.712356,669.3463874,0,62472.32949,4730.047804,0,2052.662255,4038.389871,0,3792.962862,3815.274408,3,0,5,28,1028.38,2017,167217.7038
420861301,1191.986717,3792.962862,10865.72302,0,13093.51563,446.2309249,0,580.1002024,847.8387574,18989.26532,2387.335448,1888.84049,1338.692775,238.3973435,2677.38555,5667.132747,1833.825719,0,0,0,5354.771099,0,2409.646995,1070.95422,3525.224307,0,15171.85145,4105.324509,0,1561.808237,1606.43133,0,1338.692775,3078.993382,5,0,5,28,216.5,2017,94197.20879
420871101,1259.838269,7809.041186,25189.73571,0,28714.04311,42615.05333,12048.23497,28670.33693,3726.028223,2233.599726,10597.98447,51944.94731,7809.041186,3834.529578,7028.137068,17693.05617,7335.302876,0,0,11155.77312,26996.97096,0,9950.949626,3681.405131,8032.156649,0,7809.041186,6581.906143,0,2275.777717,4261.505333,0,10151.75354,6559.594597,3,0,5,28,964,2017,330776.0084
420871102,0,6693.463874,4462.309249,0,9691.768924,10932.65766,2788.943281,11267.33085,0,1393.707546,535.4771099,1980.531776,4462.309249,2108.899577,3012.058743,4016.078324,0,892.4618499,0,0,0,0,1896.481431,1227.135044,1450.250506,0,5689.444293,1405.627414,8924.618499,44.62309249,1316.381229,0,4529.243888,557.7886562,1,0,5,28,964,2017,86817.28282
420871201,583.1565786,6135.675218,21441.39594,0,17223.29115,8255.272111,4016.078324,18340.09101,1004.019581,1723.796176,10843.41148,19922.68261,3346.731937,4373.67434,3346.731937,12985.31992,6418.390016,0,0,12271.35044,38933.6482,0,8054.468195,3346.731937,1784.9237,0,1517.185145,7719.795001,0,3859.897501,6046.429033,0,5176.278729,6805.021605,8,0,5,28,2651,2017,214034.0519
420871202,0,4730.047804,27978.67899,0,10973.6131,7139.694799,3235.174206,21932.24996,1004.019581,1496.401787,9036.17623,9847.644111,3346.731937,2090.56132,2454.270087,12963.00837,0,0,0,5577.886562,24096.46995,0,6024.117487,2744.320188,5689.444293,0,1606.43133,6291.856042,55778.86562,2989.747197,5510.951923,0,4730.047804,6738.086967,5,0,5,28,2651,2017,218027.8186
420871203,0,6135.675218,23516.36974,0,15554.50975,8032.156649,4016.078324,13275.37002,1004.019581,1540.413604,9036.17623,22244.30597,3346.731937,2273.943891,4685.424712,13766.22403,4584.564297,0,0,4239.193787,25992.95138,0,6581.906143,3681.405131,7251.25253,0,1673.365969,6715.77542,0,3145.928021,7965.22201,0,5087.032544,6024.117487,6,0,5,28,2651,2017,187853.7446
420871204,0,5577.886562,20147.32626,0,17700.08584,9370.849424,5020.097906,27710.94044,1004.019581,1441.387015,11378.88859,25196.76538,7809.041186,3570.458675,4573.866981,13543.10857,6418.390016,0,0,0,25635.96664,0,7920.598918,3569.8474,5577.886562,0,1338.692775,8813.060768,0,3859.897501,5979.494394,0,6381.102227,6448.036865,6,0,5,28,2651,2017,215840.3702
420871301,0,1115.577312,10486.42674,0,6917.190612,8701.503036,2788.943281,10821.09993,401.6078324,751.8685448,3636.782038,14202.98019,3346.731937,1769.641819,1561.808237,12940.69682,4584.564297,0,0,0,4685.424712,0,3012.058743,2967.435651,3346.731937,0,669.3463874,4417.686157,0,1851.858338,3636.782038,0,4239.193787,3882.209047,5,0,5,28,964,2017,106249.7227
420871302,0,1115.577312,5867.936663,0,4513.045094,4194.570694,1338.692775,9147.733961,401.6078324,0,3636.782038,5501.477157,3346.731937,601.4948358,981.7080349,8500.69912,4584.564297,0,0,0,4685.424712,0,2900.501012,2900.501012,3904.520593,0,1115.577312,3614.470492,0,937.0849424,3168.239567,0,4060.701417,3703.716677,3,0,5,28,964,2017,78855.42283
420881101,1613.766633,4774.670897,15952.75557,0,10122.71797,17425.31762,1517.185145,18964.81431,803.2156649,21730.83477,6024.117487,62863.54564,3123.616475,2805.75335,3235.174206,15595.77083,4584.564297,9370.849424,0,11155.77312,20080.39162,0,11780.49642,5310.148007,0,0,4016.078324,5488.640377,0,2275.777717,3190.551113,16733.65969,6314.167588,7251.25253,3,0,1,28,128.34,2017,278152.8512
420881102,0,7295.875623,12204.4158,0,10122.71797,19634.1607,1517.185145,10709.5422,803.2156649,106728.6568,4573.866981,2200.590863,3123.616475,1026.942403,6135.675218,10531.04983,4401.181725,6693.463874,0,6693.463874,11378.88859,0,8210.649019,4618.490073,0,0,1115.577312,4774.670897,0,1874.169885,2431.958541,8366.829843,5354.771099,6492.659958,2,0,1,28,128.34,2017,256809.8706
420881103,4914.652927,8032.156649,14859.4898,0,10841.57765,23873.35448,1784.9237,35140.68534,4841.605536,74086.55904,7474.367993,23014.51277,3123.616475,1595.428375,8768.437675,14145.52032,4034.416582,0,0,8032.156649,23650.23902,0,0,7340.498715,0,0,2677.38555,4863.917082,0,2253.466171,3435.978122,0,5577.886562,7407.433354,3,0,1,28,128.34,2017,290910.7767
420881201,0,8121.402834,17135.26752,0,15129.06218,13498.48548,1338.692775,14837.17825,1450.250506,1650.443147,7139.694799,25123.41235,3346.731937,2145.576091,1673.365969,6336.479134,2383.973435,10040.19581,0,6247.232949,10040.19581,0,9504.718701,4863.917082,0,0,669.3463874,5265.524914,0,2275.777717,3770.651316,0,5421.705738,8835.372314,4,0,1,28,1900.94,2017,171109.3876
420881202,0,736.2810261,11869.7426,0,8582.304365,8277.583658,780.9041186,15394.96691,803.2156649,5208.065042,5354.771099,7940.465363,3123.616475,971.927631,1561.808237,12315.97353,2934.12115,9370.849424,0,0,10040.19581,0,9772.457256,4953.163267,0,0,0,4596.178527,0,2275.777717,2788.943281,0,4060.701417,7362.810261,3,0,1,28,1900.94,2017,129207.0812
420881203,825.2215735,7764.418094,15261.09763,0,11034.12935,14167.83187,1338.692775,10441.80364,1093.265766,1467.060575,7028.137068,6235.007444,3123.616475,2127.237834,3458.289668,9839.391895,2200.590863,6247.232949,0,7809.041186,12449.84281,0,6381.102227,3859.897501,557.7886562,0,1115.577312,4462.309249,0,2231.154625,3525.224307,10040.19581,5354.771099,7675.171909,3,0,1,28,1900.94,2017,153854.0045
420881204,0,6648.840782,18116.97555,0,12598.38269,12606.02363,1004.019581,8612.256851,1249.44659,1962.193519,7139.694799,2200.590863,3123.616475,1888.84049,2231.154625,9236.980146,1833.825719,2454.270087,14853.98832,5801.002024,14725.62052,0,9504.718701,4863.917082,0,0,1115.577312,5444.017284,0,2275.777717,3926.832139,18741.69885,4707.736258,8879.995406,4,0,1,28,1900.94,2017,169631.0185
420881301,0,535.4771099,3435.978122,0,2365.635177,2409.646995,624.7232949,892.4618499,0,3851.03401,1784.9237,0,0,238.3973435,0,5689.444293,1375.369289,0,0,669.3463874,3346.731937,0,0,2588.139365,0,0,0,2253.466171,0,1316.381229,1651.054422,0,2074.973801,5265.524914,2,0,1,28,96.25,2017,38932.73129
420891101,1833.825719,401.6078324,22088.43078,0,17476.3591,45292.43888,4462.309249,37929.62862,1561.808237,25673.56006,9593.964886,2008.039162,4462.309249,4492.873011,6805.021605,26974.65941,5501.477157,0,0,22311.54625,25323.60499,0,19232.55286,3971.455232,6024.117487,0,0,8567.633759,0,1316.381229,3792.962862,0,5644.8212,6715.77542,3,0,5,28,7997.5,2017,297370.7335
420891102,0,669.3463874,12940.69682,0,4584.564297,4908.540174,0,0,356.98474,0,4685.424712,1980.531776,4016.078324,1650.443147,5801.002024,9593.964886,0,0,0,4016.078324,10709.5422,0,6916.579337,3212.86266,0,0,0,2253.466171,89246.18499,825.5272111,3569.8474,0,1651.054422,3971.455232,1,0,5,28,7997.5,2017,164619.4784
420891201,550.1477157,1896.481431,11981.30033,0,8398.921793,5131.655637,0,5577.886562,0,440.1181725,1070.95422,6418.390016,669.3463874,1577.090118,3435.978122,3078.993382,0,0,0,446.2309249,3480.601215,0,6068.740579,1004.019581,1561.808237,0,5912.559755,1584.119784,0,780.9041186,1494.873599,0,1383.315867,2052.662255,1,0,5,28,10796.63,2017,64015.79947
420891202,0,3904.520593,11044.21539,0,6840.169932,3904.520593,0,6581.906143,223.1154625,0,2744.320188,4997.175084,3346.731937,1045.28066,557.7886562,4819.293989,0,0,0,6135.675218,4283.816879,1338.692775,2008.039162,1896.481431,2231.154625,0,4060.701417,1026.331127,0,401.6078324,2074.973801,0,2677.38555,5220.901822,1,0,5,28,10796.63,2017,72320.58488
420891203,0,3547.535853,10040.19581,0,7463.670676,3569.8474,0,8701.503036,223.1154625,458.4564297,1829.546792,6400.051759,2454.270087,1393.707546,1494.873599,4752.359351,0,0,0,2008.039162,0,0,3391.35503,1784.9237,1070.95422,0,4373.063064,937.0849424,0,223.1154625,2097.285347,0,2722.008642,5042.409452,1,0,5,28,10796.63,2017,65939.17701
420891204,0,3346.731937,15751.95165,0,4126.107868,9147.733961,0,7072.76016,0,2750.738578,1896.481431,5391.447614,2454.270087,1191.986717,669.3463874,4819.293989,0,0,0,0,5354.771099,0,3636.782038,3993.766778,892.4618499,0,1338.692775,1115.577312,0,245.4270087,2119.596893,0,1941.104523,3212.86266,1,0,5,28,10796.63,2017,66717.94167
420891301,366.7651438,2409.646995,17581.49844,0,5043.020727,3904.520593,0,5087.032544,892.4618499,2805.75335,2677.38555,1925.517005,2231.154625,843.5598307,446.2309249,4886.228628,4584.564297,13386.92775,0,446.2309249,4283.816879,0,11200.39622,1851.858338,1561.808237,0,0,5198.590276,0,1561.808237,5243.213368,3346.731937,2900.501012,4685.424712,4,0,5,28,457,2017,93771.14995
420891302,330.0886294,535.4771099,12539.08899,0,4247.140365,4127.636056,0,624.7232949,0,825.2215735,2677.38555,0,2231.154625,751.8685448,825.5272111,4685.424712,1833.825719,5354.771099,0,7474.367993,4283.816879,0,2922.812558,2945.124105,2186.531532,0,1204.823497,1695.677515,0,780.9041186,2164.219986,0,2900.501012,3190.551113,3,0,5,28,457,2017,60799.5748
420901101,458.4564297,1338.692775,5711.755839,0,15312.44475,13833.15867,0,14502.50506,0,10086.04145,0,1430.384061,6693.463874,3163.349365,669.3463874,3458.289668,0,0,0,0,5020.097906,0,0,1338.692775,0,0,7362.810261,0,22311.54625,780.9041186,0,0,4239.193787,0,1,0,5,28,2305.88,2017,111999.3776
420901102,1650.443147,3748.339769,12070.54652,0,10911.26303,18585.51802,8366.829843,44623.09249,1695.677515,1118.633689,3346.731937,806.8833163,3346.731937,2934.12115,6693.463874,12048.23497,0,0,0,25658.27818,19411.04523,22311.54625,23917.97758,3569.8474,3346.731937,0,21195.96893,5711.755839,100401.9581,1606.43133,3592.158946,0,5577.886562,10285.62282,2,0,5,28,2305.88,2017,366463.1738
420901103,91.69128595,6693.463874,10040.19581,0,6051.624872,8478.387574,669.3463874,26773.8555,223.1154625,36.67651438,1740.300607,1100.295431,1115.577312,5134.712013,334.6731937,7518.991085,0,4239.193787,0,1115.577312,892.4618499,0,3078.993382,1271.758136,0,0,13386.92775,2074.973801,26104.50911,178.49237,1137.888859,4462.309249,4796.982443,3614.470492,1,0,5,28,2305.88,2017,132317.2496
420901104,330.0886294,2431.958541,25591.34355,0,30817.44121,13386.92775,892.4618499,21195.96893,1004.019581,10269.42403,4462.309249,37318.35338,3346.731937,4126.107868,4796.982443,8076.779741,0,0,0,6135.675218,21419.0844,0,0,3413.666576,0,0,3346.731937,7095.071707,98170.80349,1874.169885,3346.731937,0,4863.917082,9370.849424,4,0,5,28,2305.88,2017,301492.2568
420901201,1338.692775,669.3463874,13833.15867,0,11516.42551,8924.618499,1115.577312,14056.27414,2811.254827,375.9342724,4350.751518,18246.5659,3346.731937,2622.370778,7139.694799,9683.211071,0,0,0,6693.463874,10709.5422,0,10218.68818,3681.405131,7139.694799,0,1338.692775,7095.071707,55778.86562,1784.9237,3993.766778,0,4239.193787,6581.906143,3,0,5,28,7132.13,2017,205452.6644
420901202,687.6846446,5131.655637,23761.79675,0,23390.44704,17403.00607,892.4618499,25658.27818,1048.642674,641.8390016,6091.052125,20355.46548,3346.731937,3621.805795,1561.808237,15372.65536,0,0,0,1115.577312,10709.5422,0,15283.40918,3235.174206,0,0,3346.731937,6247.232949,71396.94799,2543.516272,4306.128426,0,4016.078324,8790.749221,4,0,5,28,7132.13,2017,256194.6221
420901203,0,892.4618499,12449.84281,0,17091.2557,13833.15867,3792.962862,17849.237,713.9694799,4291.152182,6693.463874,35759.60152,3346.731937,2842.429864,1941.104523,10330.24591,3667.651438,0,0,3346.731937,10040.19581,0,10218.68818,2677.38555,4685.424712,0,0,6046.429033,0,1829.546792,4105.324509,0,5042.409452,8790.749221,3,0,5,28,7132.13,2017,179828.312
420901204,0,1450.250506,32128.6266,0,23885.57999,16956.77515,2900.501012,19411.04523,892.4618499,5519.815414,6693.463874,33925.7758,5577.886562,5189.726785,1561.808237,13877.78177,4584.564297,4462.309249,366765.1438,44623.09249,14725.62052,0,9326.226331,5020.097906,1807.235246,0,0,6693.463874,0,2052.662255,6381.102227,0,6693.463874,8589.945305,5,0,5,28,7132.13,2017,619567.7995
420911101,2182.252606,12449.84281,12985.31992,0,17742.26383,60531.22497,9928.63808,37594.95543,2365.023902,86006.42622,4149.947602,2750.738578,4016.078324,2860.768122,3792.962862,11200.39622,11919.86717,0,93250.03781,71173.83253,10040.19581,7585.925724,0,11490.44632,6849.644698,0,4016.078324,4484.620796,0,2186.531532,2677.38555,0,5153.967183,3815.274408,2,0,5,28,2349.75,2017,492215.3274
420911102,5684.859729,1204.823497,11535.06941,0,15697.54815,46095.65455,10263.31127,100848.189,2141.90844,24243.176,3792.962862,2750.738578,4239.193787,6876.846446,7965.22201,13743.91249,11919.86717,0,0,58456.25117,20080.39162,0,0,10709.5422,3235.174206,0,0,4395.374611,0,3703.716677,1896.481431,0,11267.33085,5131.655637,2,0,5,28,2349.75,2017,376344.1324
420911103,1173.64846,8634.568398,24029.53531,0,11635.62419,22556.97326,1338.692775,24141.09304,1160.200405,5043.020727,5064.720998,17072.91744,13721.60094,2677.38555,4083.012963,15952.75557,0,20526.62255,0,5020.097906,26550.74003,0,14680.99743,3770.651316,11535.06941,0,1249.44659,4685.424712,62472.32949,5845.625117,2387.335448,5354.771099,3413.666576,7005.825522,3,0,5,28,2349.75,2017,308754.8179
420911104,2659.047292,7184.317891,19745.71843,0,21070.65751,37951.94017,7251.25253,51316.55637,1918.792977,18980.09619,5131.655637,2530.679492,9370.849424,4969.667698,2677.38555,22043.80769,9169.128595,0,10636.18917,18964.81431,24542.70087,0,0,4462.309249,7675.171909,0,13610.04321,6782.710059,0,3346.731937,3859.897501,0,8076.779741,6113.363672,3,0,5,28,2349.75,2017,312296.5466
420911201,476.7946869,4551.555434,14547.12815,0,11929.0363,11602.00405,1115.577312,11825.11951,1918.792977,0,6068.740579,2244.60268,7362.810261,2723.231193,2320.40081,10664.91911,0,9817.080349,0,6247.232949,10040.19581,0,6916.579337,3525.224307,7139.694799,0,4016.078324,4216.882241,55778.86562,2655.074003,3770.651316,4016.078324,4194.570694,5064.720998,3,0,5,28,723,2017,202202.514
420911202,0,2677.38555,23917.97758,0,22115.93817,47969.82443,5354.771099,55778.86562,5845.625117,2640.709035,4239.193787,13717.01638,4462.309249,5043.020727,5220.901822,28826.51775,11919.86717,0,0,10040.19581,18741.69885,0,17536.87535,13163.81229,3346.731937,0,0,7853.664279,0,3145.928021,3614.470492,0,10285.62282,4752.359351,3,0,5,28,723,2017,308293.3051
420911203,733.5302876,3458.289668,11713.56178,0,12990.82139,9013.864684,1115.577312,14056.27414,1160.200405,0,5533.263469,15165.7387,13386.92775,2860.768122,3391.35503,10040.19581,0,0,0,178.49237,22757.77717,0,0,3792.962862,9058.487776,0,4573.866981,4618.490073,66934.63874,1584.119784,1896.481431,0,3949.143686,6537.28305,3,0,5,28,723,2017,218788.5507
420911204,586.8242301,3837.585954,21419.0844,0,17604.7269,23427.12356,5466.32883,43507.51518,2387.335448,5904.918815,6046.429033,7041.890761,9370.849424,1879.671362,4417.686157,17469.94071,6418.390016,0,0,401.6078324,28112.54827,8255.272111,18295.46792,3770.651316,11155.77312,0,2141.90844,6135.675218,0,3502.912761,3815.274408,0,4172.259148,5801.002024,4,0,5,28,723,2017,250927.569
420921101,0,5354.771099,4685.424712,0,11690.63896,12829.13909,780.9041186,17849.237,0,1100.295431,1784.9237,0,8924.618499,3530.114509,669.3463874,5756.378932,0,0,0,0,0,0,2008.039162,1338.692775,1338.692775,0,22980.89263,1584.119784,13386.92775,66.93463874,1182.511951,0,4685.424712,3168.239567,1,0,5,28,2457,2017,122010.8435
420921102,916.9128595,3569.8474,22043.80769,0,17091.2557,16577.47886,3681.405131,7809.041186,3012.058743,0,10441.80364,0,3904.520593,1320.354518,5020.097906,17626.12154,7335.302876,21195.96893,0,29005.01012,14279.3896,0,29228.12558,5689.444293,0,0,669.3463874,8255.272111,0,3369.043483,4529.243888,0,3681.405131,8500.69912,2,0,5,28,2457,2017,226709.1496
420921201,0,2231.154625,24408.83159,0,9939.335397,8478.387574,3792.962862,15618.08237,1271.758136,2420.649949,5801.002024,10581.1744,3346.731937,2383.973435,2342.712356,13386.92775,11002.95431,0,0,7809.041186,11378.88859,4462.309249,10977.28075,3904.520593,2677.38555,0,0,8746.126129,0,2610.450911,8523.010666,0,6782.710059,8991.553137,4,0,5,28,11349,2017,169461.0839
420921202,1742.134433,1784.9237,13520.79703,0,19667.78084,24542.70087,3681.405131,53547.71099,1338.692775,3300.886294,9817.080349,50155.13341,3346.731937,5593.168443,7251.25253,14279.3896,6418.390016,3904.520593,0,7809.041186,23204.0081,0,12271.35044,5354.771099,3569.8474,0,0,6648.840782,0,2788.943281,5399.394192,0,5466.32883,7965.22201,4,0,5,28,11349,2017,290849.6492
420922101,1467.060575,8701.503036,36211.63956,0,22941.15974,24988.9318,8032.156649,39045.20593,2565.827818,3007.474179,7809.041186,121582.6452,11825.11951,8802.363451,4685.424712,23427.12356,7335.302876,0,0,15618.08237,23873.35448,17849.237,18920.19122,4796.982443,6693.463874,0,0,10263.31127,0,4417.686157,12427.53126,0,7875.975825,9036.17623,5,0,5,28,7488,2017,427988.3323
420922102,1879.671362,10419.4921,28938.07548,0,14542.23795,15060.29372,1115.577312,18741.69885,0,3713.497081,6961.202429,18301.58067,3346.731937,5098.035499,3413.666576,13163.81229,0,5577.886562,10086.04145,13386.92775,16956.77515,3123.616475,17403.00607,9705.522617,5801.002024,0,0,10531.04983,100401.9581,4060.701417,5131.655637,9036.17623,14569.4397,7295.875623,4,0,5,28,7488,2017,348825.1324
