ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_C_SERVICES,CONS_C_TAXES,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_C_ONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR
420621201,0,2477.986549,8920.751577,2477.986549,20715.96755,0,15540.03071,10159.74485,2577.106011,93240.18429,10704.90189,203.6701273,5947.167718,3177.253986,0,20914.20647,6517.444074,0,0,7186.160992,25275.4628,0,13381.12737,6938.362338,0,0,0,10209.30458,0,5451.570408,9614.587811,0,11002.26028,12241.25355,3,0,5,28,14133.44,2017
420621202,0,10903.14082,9416.348887,5451.570408,36277.72308,0,21059.49117,22301.87894,1387.672468,1344.22284,7929.556957,0,8425.154267,3666.062292,2477.986549,26068.4185,0,0,0,14867.91929,22301.87894,0,12687.29113,7433.959647,8920.751577,0,0,9416.348887,74339.59647,4113.457672,8920.751577,14867.91929,9565.02808,13182.88844,3,0,5,28,14133.44,2017
420621203,0,11398.73813,11894.33544,5451.570408,49906.6491,0,37882.64368,24779.86549,2131.068432,1018.350637,18832.69777,3991.934496,8672.952922,4480.742801,11894.33544,27010.05339,0,0,24440.41528,34691.81169,50550.9256,0,23392.19302,7433.959647,4163.017403,0,0,16850.30853,74339.59647,7731.318033,12290.81328,14867.91929,12588.17167,17742.38369,5,0,5,28,14133.44,2017
420621204,0,7681.758302,13777.60521,7235.720723,55903.37655,0,39226.86652,52037.71753,3023.14359,3177.253986,18832.69777,37067.96317,8672.952922,7535.794711,7433.959647,25424.14199,0,0,0,19823.89239,50550.9256,0,36475.962,8920.751577,6442.765028,0,0,14669.68037,79295.56957,7731.318033,13430.6871,0,15066.15822,19625.65347,5,0,5,28,14133.44,2017
420621301,0,1982.389239,2230.187894,2477.986549,14967.03876,0,11609.19726,3964.778479,1734.590584,0,6740.123414,1670.095044,5947.167718,2240.371401,0,14521.00118,5702.763565,0,0,4708.174443,12637.7314,0,0,3716.979824,0,0,4955.973098,6789.683145,0,1635.471122,7632.198571,0,5748.928794,12588.17167,2,0,5,28,1961.38,2017
420621302,0,2378.867087,6938.362338,2230.187894,18733.57831,0,13075.62217,8920.751577,1982.389239,0,10407.54351,0,5947.167718,2525.509579,0,20369.04943,4888.083056,0,0,3469.181169,20815.08701,0,12340.37301,5947.167718,0,0,0,10209.30458,0,4163.017403,9614.587811,0,4955.973098,11398.73813,3,0,5,28,1961.38,2017
420631201,0,1486.791929,7929.556957,3320.501976,8425.154267,0,5254.689285,3469.181169,446.0375788,0,6492.324759,0,0,651.7444074,0,8226.915343,0,0,0,15859.11391,7433.959647,0,4212.577133,5203.771753,0,0,0,3370.061707,0,1833.710046,3072.703321,0,2676.225473,3320.501976,1,0,1,28,1082.25,2017
420631202,0,5451.570408,8177.355612,0,14223.64279,0,8370.842233,3964.778479,892.0751577,0,5203.771753,0,0,1955.233222,2973.583859,11150.93947,0,17345.90584,0,2477.986549,7433.959647,0,8474.713998,3568.300631,0,0,2577.106011,4658.614712,29735.83859,3171.822783,5104.652291,0,4955.973098,5748.928794,2,0,1,28,1082.25,2017
420631203,0,8920.751577,33205.01976,0,26861.37419,0,27169.59499,29240.24128,1437.232198,13034.88815,24284.26818,78209.32889,14372.32198,3747.530343,2230.187894,15561.75553,0,27257.85204,0,0,29735.83859,0,17841.50315,9416.348887,7929.556957,0,0,10110.18512,49559.73098,6492.324759,5947.167718,0,8623.393191,10060.62539,4,0,1,28,1082.25,2017
420631204,0,2973.583859,11398.73813,6145.406642,4609.054981,0,15397.46163,5055.09256,1982.389239,0,10407.54351,31976.20999,8425.154267,2729.179706,6938.362338,13381.12737,8146.805093,0,0,6938.362338,7433.959647,0,15908.67365,6442.765028,5947.167718,0,2378.867087,13182.88844,0,5798.488525,8871.191846,0,8127.795881,8970.311308,3,0,1,28,1082.25,2017
420631205,0,11894.33544,15363.5166,2973.583859,7929.556957,0,8953.338797,5947.167718,892.0751577,0,4163.017403,0,0,1303.488815,0,7384.399916,6110.10382,49559.73098,0,0,0,0,7929.556957,3221.382514,0,0,2973.583859,3419.621438,0,148.6791929,2230.187894,6690.563683,2180.628163,2973.583859,1,0,1,28,1082.25,2017
420631206,0,5451.570408,23788.67087,8226.915343,12191.69382,0,18493.24756,14669.68037,1139.873813,33401.90088,12885.53006,0,13381.12737,1710.82907,6690.563683,18436.21993,6110.10382,0,0,9911.946196,7433.959647,0,11646.53678,9168.550232,0,0,0,6839.242876,0,4658.614712,6938.362338,0,5649.809332,9069.43077,2,0,1,28,1082.25,2017
420631301,0,1288.553006,1486.791929,792.9556957,5104.652291,0,1547.892968,2874.464397,644.2765028,0,3221.382514,0,0,325.8722037,991.1946196,9961.505927,4888.083056,0,0,3964.778479,2973.583859,0,693.8362338,2973.583859,0,1734.590584,0,3419.621438,0,495.5973098,2676.225473,0,3122.263052,4708.174443,1,0,1,28,291.38,2017
420631302,0,4163.017403,8177.355612,0,23639.99168,0,13768.10061,2180.628163,2131.068432,0,17345.90584,3462.392165,8425.154267,2932.849833,1982.389239,12935.08979,0,0,0,0,7433.959647,0,16255.59176,4708.174443,4955.973098,0,3122.263052,12290.81328,24779.86549,4856.853636,9168.550232,0,5848.048256,8573.83346,4,0,1,28,291.38,2017
420641101,0,4063.897941,28249.04666,5947.167718,52830.67323,0,86987.51138,49559.73098,2477.986549,181388.6154,14669.68037,46436.78903,15611.31526,11486.99518,16850.30853,35286.52846,0,0,0,19823.89239,34196.21438,0,42621.36864,20071.69105,4955.973098,0,5947.167718,13678.48575,198238.9239,5154.212022,15413.07634,0,17445.02531,22549.6776,5,0,5,28,3646.5,2017
420641201,0,2725.785204,3964.778479,2973.583859,34592.69223,0,23014.72439,0,1090.314082,162.9361019,14768.79983,0,4955.973098,2444.041528,4955.973098,19427.41455,10183.50637,27257.85204,0,39647.78479,29735.83859,0,25771.06011,2973.583859,0,0,0,7929.556957,0,4460.375788,12439.49248,37169.79824,5005.532829,18931.81724,3,0,5,28,16623.75,2017
420641202,0,1238.993275,8920.751577,4955.973098,74339.59647,0,25255.09579,0,1090.314082,81.46805093,14273.20252,0,4955.973098,4888.083056,0,18188.42127,0,0,0,0,7929.556957,0,16354.71122,1982.389239,0,0,0,5947.167718,99119.46196,2378.867087,15214.83741,0,6690.563683,23045.27491,5,0,5,28,16623.75,2017
420641301,0,2775.344935,1486.791929,0,4063.897941,0,6313.773947,0,0,0,7136.601261,0,0,1303.488815,1734.590584,12142.13409,0,0,0,0,11894.33544,0,4361.256326,3716.979824,7186.160992,0,0,6244.526104,14867.91929,2428.426818,7681.758302,0,5996.727449,6888.802607,2,0,5,28,3861,2017
420642101,5336.157336,5699.369063,22054.08029,0,28893.32316,0,24318.2132,89207.51577,2824.904666,19756.00235,10506.66297,407.3402546,4955.973098,6884.050304,5947.167718,20616.84809,0,0,0,11398.73813,25275.4628,0,4113.457672,8672.952922,12389.93275,0,693.8362338,10506.66297,198238.9239,6987.922068,6888.802607,0,13579.36629,17544.14477,3,0,5,28,1716,2017
420642201,2036.701273,3865.659017,18337.10046,0,56646.77251,0,18004.43926,43116.96595,4163.017403,9572.495984,14273.20252,53768.91361,14867.91929,5499.093438,0,20071.69105,0,11894.33544,0,7433.959647,23788.67087,0,14867.91929,12885.53006,2477.986549,0,19328.29508,18138.86154,59471.67718,8226.915343,11002.26028,0,11299.61866,20815.08701,3,0,5,28,68211,2017
420642202,0,1585.911391,21806.28163,0,73843.99916,0,26945.55784,26018.85877,1585.911391,0,20815.08701,46640.45916,7433.959647,6884.050304,0,31371.30971,0,0,0,0,29735.83859,0,0,7186.160992,1734.590584,0,0,15710.43472,148679.1929,4163.017403,10605.78243,37169.79824,8772.072384,25424.14199,5,0,5,28,68211,2017
420642301,0,0,9416.348887,0,38160.99286,0,7189.555495,14867.91929,792.9556957,0,8177.355612,0,0,1710.82907,0,10556.2227,0,0,0,18584.89912,23788.67087,0,4708.174443,3221.382514,0,0,0,3964.778479,49559.73098,2775.344935,6393.205297,0,3617.860362,16206.03203,4,0,5,28,858,2017
420651201,0,6194.966373,25027.66415,0,54020.10677,0,22037.10778,17445.02531,1982.389239,5621.295514,19823.89239,24644.08541,16354.71122,5051.019158,13876.72468,26712.695,6110.10382,0,0,2378.867087,38656.59017,0,20914.20647,11398.73813,17841.50315,0,7929.556957,19179.61589,0,7186.160992,8375.594536,0,14669.68037,18386.66019,4,0,1,28,320.25,2017
420651202,0,9019.871039,15859.11391,6194.966373,18039.74208,0,22281.51193,3964.778479,1685.030853,488.8083056,15859.11391,13238.55828,6442.765028,2240.371401,5649.809332,17197.22665,3462.392165,21806.28163,0,2973.583859,14867.91929,0,11002.26028,6442.765028,6938.362338,0,5947.167718,8772.072384,0,6046.28718,5699.369063,0,6591.444221,9961.505927,3,0,1,28,320.25,2017
420651203,0,4559.49525,13876.72468,0,30132.31644,0,20529.94883,18237.981,1437.232198,12220.20764,11894.33544,0,6442.765028,1833.031146,3221.382514,10407.54351,6110.10382,0,0,5947.167718,22301.87894,0,8028.676419,7929.556957,4460.375788,0,0,7433.959647,0,3865.659017,4559.49525,0,7087.04153,8722.512653,2,0,1,28,320.25,2017
420651204,0,1585.911391,19823.89239,0,46090.54981,0,29491.43444,13876.72468,5203.771753,488.8083056,16850.30853,10183.50637,6442.765028,2525.509579,7433.959647,28050.80774,6110.10382,0,0,25771.06011,44603.75788,0,7681.758302,7681.758302,20815.08701,0,0,15115.71795,0,5649.809332,6145.406642,5947.167718,7879.997226,11547.41732,4,0,1,28,320.25,2017
420651205,0,6690.563683,19823.89239,0,23193.9541,0,15030.8554,19823.89239,1982.389239,5295.42331,7929.556957,4888.083056,6442.765028,2851.381783,16850.30853,16800.7488,6110.10382,0,0,0,23788.67087,0,14273.20252,10407.54351,3221.382514,0,5947.167718,6690.563683,0,5402.010677,5699.369063,0,7879.997226,12439.49248,2,0,1,28,320.25,2017
420651206,0,7433.959647,16850.30853,0,41134.57672,0,31568.86974,7830.437495,2477.986549,896.1485602,15859.11391,48717.89446,7433.959647,2932.849833,19328.29508,26415.33661,6110.10382,0,0,7929.556957,44603.75788,0,22599.23733,14124.52333,14867.91929,0,14372.32198,17445.02531,0,6343.645566,9961.505927,0,14620.12064,20914.20647,4,0,1,28,320.25,2017
420651301,0,991.1946196,0,991.1946196,8920.751577,0,1547.892968,2378.867087,446.0375788,0,2527.54628,0,0,325.8722037,991.1946196,5848.048256,6110.10382,0,0,5947.167718,0,0,693.8362338,991.1946196,0,0,0,1536.35166,0,148.6791929,1734.590584,0,941.6348887,4807.293905,1,0,1,28,373.63,2017
420651302,0,346.9181169,0,0,7433.959647,0,0,0,0,0,3469.181169,0,0,122.2020764,0,5451.570408,2036.701273,0,0,0,1486.791929,0,0,991.1946196,0,0,0,1685.030853,0,991.1946196,1585.911391,0,1486.791929,1833.710046,1,0,1,28,373.63,2017
420661101,0,14867.91929,97632.67003,0,51641.23968,0,20692.88494,57489.28794,2428.426818,257031.7007,16850.30853,39267.60055,7433.959647,2851.381783,9168.550232,25523.26146,0,5451.570408,0,14867.91929,29735.83859,0,6541.88449,14967.03876,0,0,0,12885.53006,7433.959647,5352.450946,8177.355612,37169.79824,10804.02135,18436.21993,3,0,1,28,96.25,2017
420661102,10998.18688,15413.07634,27257.85204,743.3959647,70870.4153,0,83789.89038,33700.61707,2676.225473,431169.6595,16850.30853,4888.083056,7433.959647,5499.093438,9416.348887,20121.25078,0,0,0,252754.628,11894.33544,0,17990.18235,10853.58109,0,0,7433.959647,10853.58109,7433.959647,6442.765028,8623.393191,0,11398.73813,27456.09096,4,0,1,28,96.25,2017
420661201,0,8623.393191,16850.30853,1486.791929,46982.62497,0,40469.2543,29735.83859,1932.829508,19959.67248,13876.72468,119961.705,10903.14082,1833.031146,9416.348887,22747.91652,0,21806.28163,0,7433.959647,22301.87894,0,26365.77688,7433.959647,7433.959647,0,5699.369063,10258.86431,7433.959647,5649.809332,7334.840185,0,8920.751577,25275.4628,4,0,1,28,1363.54,2017
420661202,1466.424917,8623.393191,18584.89912,2824.904666,37615.83582,0,20876.18805,23788.67087,2428.426818,20020.77352,17841.50315,25866.10617,7433.959647,1751.563095,5402.010677,19080.49643,0,10903.14082,0,0,23788.67087,0,10952.70055,13331.56763,3469.181169,0,3964.778479,9465.908618,7433.959647,5302.891215,6393.205297,0,9763.267003,17098.10719,3,0,1,28,1363.54,2017
420661203,0,7830.437495,20815.08701,2378.867087,59471.67718,0,21385.36337,35435.20765,2924.024128,20692.88494,15462.63607,80449.70029,7433.959647,2688.445681,6442.765028,25325.02253,0,10903.14082,0,5947.167718,29735.83859,0,24878.98495,16949.428,2973.583859,0,0,15363.5166,7433.959647,7235.720723,11051.82001,0,11299.61866,20220.37024,5,0,1,28,1363.54,2017
420661204,0,6442.765028,16404.27096,3072.703321,28744.64397,0,17678.56705,20815.08701,1932.829508,4277.072674,11894.33544,4888.083056,7433.959647,1670.095044,4609.054981,19080.49643,0,11894.33544,0,8920.751577,23788.67087,0,12439.49248,17197.22665,0,0,2477.986549,8078.23615,7433.959647,4410.816057,5947.167718,0,8127.795881,13083.76898,2,0,1,28,1363.54,2017
420661205,7332.124584,6442.765028,15462.63607,3270.942245,38953.94855,0,32444.65128,43612.56326,1338.112737,248681.2255,15066.15822,27739.87134,12637.7314,3421.658139,12142.13409,25820.61984,0,45594.9525,0,0,22301.87894,0,36674.20093,16552.95015,9416.348887,17841.50315,7433.959647,8474.713998,7433.959647,7186.160992,7533.079109,0,9565.02808,29488.03993,3,0,1,28,1363.54,2017
420661206,1222.020764,8672.952922,13381.12737,0,40192.94183,0,22362.97998,45842.75116,1734.590584,6110.10382,11894.33544,26884.45681,7433.959647,1588.626993,5699.369063,21310.68432,0,21806.28163,0,0,14867.91929,0,15611.31526,8672.952922,0,0,3716.979824,7087.04153,7433.959647,5352.450946,6442.765028,0,7186.160992,20815.08701,3,0,1,28,1363.54,2017
420671101,0,20815.08701,187087.9845,25771.06011,82070.91451,0,151734.2449,195760.9374,9416.348887,8146.805093,24383.38764,186561.8366,9911.946196,26477.11655,36178.60362,67500.3536,32587.22037,0,0,208150.8701,165033.9042,0,0,23788.67087,1982.389239,0,2973.583859,39647.78479,0,9763.267003,17296.34611,0,36674.20093,40886.77806,7,0,5,28,5737.25,2017
420671102,8472.677297,11398.73813,161069.1257,8920.751577,34196.21438,0,87985.495,190804.9643,6938.362338,3055.05191,13628.92602,3462.392165,22301.87894,17515.63095,12389.93275,58530.04229,0,0,0,32213.82514,57984.88525,0,26365.77688,11398.73813,39152.18748,0,24779.86549,8821.632115,669056.3683,4063.897941,6343.645566,0,16354.71122,19923.01185,3,0,5,28,5737.25,2017
420671103,0,5203.771753,93172.29425,17345.90584,48667.65582,0,31039.3274,19823.89239,892.0751577,23625.73477,13529.80656,60286.35769,39647.78479,6354.507973,7433.959647,35732.56604,0,0,0,22797.47625,47577.34174,0,0,7433.959647,10407.54351,0,0,18436.21993,584804.8256,13282.0079,12290.81328,0,18337.10046,22995.71518,4,0,5,28,5737.25,2017
420671104,0,21062.88567,220491.2431,6442.765028,62841.73889,0,175970.99,173459.0584,9416.348887,9776.166112,21211.56486,113647.931,54515.70408,25255.09579,10655.34216,64923.24759,52954.2331,0,0,44603.75788,80286.76419,0,36872.43985,14620.12064,19328.29508,0,0,19972.57159,13876.72468,6442.765028,13133.32871,0,20815.08701,31272.19025,4,0,5,28,5737.25,2017
420671201,0,7929.556957,95402.48214,6442.765028,58381.3631,0,61406.54339,83012.5494,2477.986549,16293.61019,15462.63607,159270.0396,9911.946196,10081.6713,5947.167718,41233.69618,22403.71401,0,0,0,49064.13367,0,36872.43985,9168.550232,0,0,12389.93275,15214.83741,12885.53006,5501.130139,10655.34216,0,19476.97428,25671.94065,4,0,5,28,1515.5,2017
420671202,1222.020764,7186.160992,45594.9525,10655.34216,55506.8987,0,38595.48913,47081.74443,1734.590584,5295.42331,16305.15149,0,9911.946196,6721.114202,3964.778479,35782.12577,24440.41528,0,79431.34966,12389.93275,47577.34174,0,1784.150315,8177.355612,42125.77133,0,0,15611.31526,0,5649.809332,7979.116688,0,11150.93947,25820.61984,4,0,5,28,1515.5,2017
420671203,2036.701273,1982.389239,26762.25473,16106.91257,35782.12577,0,37292.00031,28249.04666,1387.672468,5499.093438,15462.63607,37475.30343,9911.946196,7820.932889,5203.771753,40539.85994,20367.01273,0,0,10407.54351,25275.4628,0,27753.44935,6690.563683,10407.54351,0,0,11646.53678,0,5352.450946,9019.871039,0,11398.73813,20121.25078,3,0,5,28,1515.5,2017
420671204,733.2124584,991.1946196,62940.85835,9168.550232,28149.9272,0,19715.26832,22301.87894,0,24847.75553,9664.147542,1222.020764,9911.946196,4480.742801,3221.382514,26762.25473,0,0,0,5947.167718,25275.4628,0,11894.33544,5947.167718,594.7167718,0,29735.83859,8573.83346,421257.7133,2180.628163,8474.713998,0,8425.154267,12191.69382,2,0,5,28,1515.5,2017
420681201,0,9317.229425,17098.10719,6740.123414,21756.7219,0,17760.0351,15363.5166,1387.672468,4684.412928,10407.54351,0,7433.959647,2525.509579,4955.973098,15660.87499,10183.50637,14867.91929,0,7433.959647,14867.91929,0,12290.81328,7929.556957,5947.167718,1090.314082,10903.14082,9218.109963,0,4906.413367,8573.83346,0,8772.072384,5897.607987,4,0,2,28,525.63,2017
420681202,0,11299.61866,14867.91929,0,38854.82909,0,35234.93203,7433.959647,1437.232198,651.7444074,14124.52333,9368.825857,7433.959647,3666.062292,7433.959647,24532.06684,0,5947.167718,0,5947.167718,14867.91929,0,22400.9984,5203.771753,5947.167718,0,5947.167718,13381.12737,74339.59647,6393.205297,5600.249601,6690.563683,8276.475074,6244.526104,6,0,2,28,525.63,2017
420681203,0,7879.997226,19823.89239,6046.28718,22896.59571,0,47618.07577,8920.751577,1486.791929,37149.43122,11299.61866,0,17345.90584,2647.711655,10903.14082,27505.6507,3666.062292,10903.14082,0,15859.11391,14867.91929,0,13876.72468,5947.167718,6938.362338,0,5947.167718,10407.54351,0,5748.928794,5203.771753,0,7632.198571,6492.324759,4,0,2,28,525.63,2017
420681204,0,7879.997226,23293.07356,6046.28718,21756.7219,0,24440.41528,5947.167718,1288.553006,10672.31467,2824.904666,9776.166112,12389.93275,2281.105426,5947.167718,20022.13132,3055.05191,17841.50315,0,5947.167718,22301.87894,0,6145.406642,4460.375788,8920.751577,0,5947.167718,10159.74485,0,5055.09256,5352.450946,0,7483.519378,5203.771753,4,0,2,28,525.63,2017
420681205,0,7533.079109,24284.26818,6690.563683,37070.67877,0,26232.7124,17345.90584,1982.389239,6191.571871,13876.72468,53972.58374,7433.959647,3991.934496,8425.154267,19873.45212,12220.20764,0,0,7929.556957,14867.91929,0,18584.89912,9911.946196,5947.167718,0,2973.583859,13480.24683,0,5055.09256,8970.311308,0,11250.05893,11002.26028,5,0,2,28,525.63,2017
420681206,0,7879.997226,13381.12737,0,17643.26423,0,14460.57904,7929.556957,1932.829508,0,10407.54351,17719.30108,4955.973098,3747.530343,2477.986549,15165.27768,0,14867.91929,0,0,8920.751577,0,18931.81724,8920.751577,7929.556957,0,1387.672468,8524.273729,39647.78479,4113.457672,6393.205297,0,6888.802607,11745.65624,4,0,2,28,525.63,2017
420681301,0,9317.229425,7433.959647,6839.242876,24036.46953,0,22403.71401,3964.778479,1387.672468,1425.690891,17345.90584,32587.22037,4955.973098,3828.998394,1585.911391,18733.57831,10183.50637,14867.91929,0,5947.167718,14867.91929,0,10952.70055,7186.160992,3568.300631,0,0,8177.355612,0,4262.136864,12142.13409,0,7681.758302,9416.348887,6,0,2,28,163.13,2017
420681302,0,7879.997226,11894.33544,0,19179.61589,0,24888.48956,7929.556957,1139.873813,651.7444074,11299.61866,0,7433.959647,1873.765171,0,16652.06961,0,0,0,3964.778479,7433.959647,0,10556.2227,3469.181169,5947.167718,0,0,8425.154267,29735.83859,4163.017403,5402.010677,0,7384.399916,5203.771753,4,0,2,28,163.13,2017
420691101,0,3221.382514,22698.35679,4212.577133,0,0,26965.92486,74339.59647,0,5091.753183,0,4643.678903,12389.93275,10387.17649,5600.249601,18832.69777,0,0,0,0,22301.87894,0,0,7929.556957,4063.897941,0,118943.3544,0,49559.73098,792.9556957,0,0,6046.28718,0,1,0,5,28,6664,2017
420691102,3177.253986,5798.488525,59124.75906,11150.93947,50699.60479,0,44603.75788,61701.86507,6145.406642,34623.92165,12637.7314,85093.3792,14867.91929,12138.73959,7632.198571,31123.51106,24440.41528,14372.32198,0,0,44603.75788,6938.362338,16552.95015,18485.77966,4658.614712,0,17940.62262,9019.871039,0,3518.7409,6938.362338,0,12835.97032,15363.5166,3,0,5,28,6664,2017
420691201,0,1982.389239,11398.73813,991.1946196,0,0,11385.16012,10159.74485,0,0,0,0,4460.375788,1425.690891,1932.829508,2477.986549,0,0,0,0,0,0,0,3964.778479,991.1946196,0,68392.42876,0,49559.73098,0,0,0,4063.897941,0,1,0,5,28,2499,2017
420691202,1710.82907,4807.293905,21558.48298,5451.570408,52533.31484,0,37292.00031,67153.43548,4509.935519,2118.169324,15859.11391,55520.47671,16354.71122,4765.880979,4063.897941,20418.60916,12220.20764,18832.69777,0,12885.53006,26762.25473,5947.167718,17445.02531,6591.444221,10110.18512,0,3865.659017,8326.034805,0,3469.181169,6987.922068,0,9069.43077,13381.12737,3,0,5,28,2499,2017
420691203,0,4609.054981,14768.79983,991.1946196,0,0,14766.08423,13331.56763,991.1946196,0,0,49133.38152,0,1670.095044,1189.433544,2477.986549,0,0,0,0,0,0,0,0,1090.314082,0,68392.42876,0,44603.75788,0,0,0,0,0,1,0,5,28,2499,2017
420691204,1222.020764,9019.871039,46288.78874,2477.986549,39846.02371,0,39165.76548,133563.475,5005.532829,1629.361019,11894.33544,99350.28811,4955.973098,5356.524349,9069.43077,20071.69105,14256.90891,0,0,99119.46196,44603.75788,6442.765028,26960.49365,6690.563683,5947.167718,0,3171.822783,12489.05221,0,2775.344935,6740.123414,0,12439.49248,15165.27768,4,0,5,28,2499,2017
420691301,0,3171.822783,7681.758302,991.1946196,25176.34334,0,9808.753332,6194.966373,1486.791929,0,6541.88449,13686.63256,4955.973098,2097.802311,1486.791929,14620.12064,4888.083056,4708.174443,0,991.1946196,17841.50315,0,7433.959647,3716.979824,991.1946196,0,1387.672468,5055.09256,0,2775.344935,5996.727449,0,9019.871039,9069.43077,3,0,5,28,294,2017
420691302,0,1090.314082,10258.86431,0,37169.79824,0,13808.83463,30033.19698,991.1946196,0,7929.556957,488.8083056,4955.973098,2321.839451,3964.778479,10357.98378,4073.402546,11894.33544,0,10903.14082,22301.87894,0,13381.12737,4063.897941,892.0751577,0,2775.344935,3865.659017,0,2577.106011,6343.645566,20517.72863,5253.331484,7979.116688,4,0,5,28,294,2017
420701101,1222.020764,3419.621438,30231.4359,1486.791929,65270.1657,0,24705.18644,10407.54351,2031.94897,3258.722037,12191.69382,198782.0443,7433.959647,4480.742801,3469.181169,23689.55141,0,0,40734.02546,0,22301.87894,0,6740.123414,11349.17839,1486.791929,0,0,8970.311308,223018.7894,5253.331484,13381.12737,0,21756.7219,7483.519378,4,0,3,28,4900.5,2017
420701102,0,5947.167718,52285.51619,5947.167718,60512.43153,0,18554.3486,39647.78479,842.5154267,6110.10382,14570.56091,42159.71636,7433.959647,2769.913732,4460.375788,22252.31921,6110.10382,0,0,0,20815.08701,0,18337.10046,4460.375788,0,0,0,6541.88449,0,5203.771753,6393.205297,0,7186.160992,7136.601261,4,0,3,28,4900.5,2017
420701201,611.010382,5005.532829,8177.355612,991.1946196,35236.96873,0,14012.50476,1982.389239,1486.791929,0,16404.27096,16904.62057,5947.167718,4317.806699,1486.791929,21013.32594,0,0,0,52037.71753,22301.87894,0,6740.123414,9416.348887,1486.791929,0,0,10556.2227,49559.73098,4906.413367,14074.9636,0,18287.54073,8326.034805,6,0,3,28,703.31,2017
420701202,0,2230.187894,10407.54351,1486.791929,42125.77133,0,11873.96842,27257.85204,842.5154267,2647.711655,10407.54351,30245.01391,7433.959647,1670.095044,0,33155.46003,0,0,18330.31146,0,22301.87894,0,8920.751577,4708.174443,1486.791929,0,2973.583859,6641.003952,74339.59647,2924.024128,6492.324759,0,5055.09256,9267.669694,4,0,3,28,703.31,2017
420701203,0,1734.590584,34691.81169,6690.563683,35484.76738,0,11242.59103,34691.81169,0,3462.392165,12489.05221,20835.45403,7433.959647,1201.653751,5947.167718,21409.80378,7332.124584,0,0,21310.68432,20815.08701,0,11398.73813,3964.778479,1238.993275,0,0,6740.123414,0,3370.061707,6046.28718,0,6194.966373,7235.720723,3,0,3,28,703.31,2017
420701204,0,7681.758302,38607.03044,2477.986549,85341.85675,0,20570.68286,7037.481799,346.9181169,2382.94049,16255.59176,0,7433.959647,5213.955259,1486.791929,39846.02371,0,0,0,19080.49643,25523.26146,0,13876.72468,15165.27768,1486.791929,0,0,9961.505927,81773.55612,7235.720723,16404.27096,0,16156.4723,16305.15149,5,0,3,28,703.31,2017
420701301,0,3469.181169,24284.26818,0,67500.3536,0,24358.94723,11894.33544,991.1946196,3991.934496,12786.41059,0,0,4969.551107,3469.181169,24532.06684,0,10407.54351,0,14867.91929,17246.78638,0,23392.19302,10407.54351,7433.959647,0,0,9812.826734,14867.91929,5600.249601,6194.966373,5947.167718,8772.072384,27257.85204,6,0,3,28,408.38,2017
420701302,0,3469.181169,29240.24128,0,86085.25272,0,30892.68491,16850.30853,0,4480.742801,14917.47903,0,7929.556957,5132.487209,5451.570408,27356.9715,0,13876.72468,0,15363.5166,17246.78638,0,15908.67365,11943.89517,9911.946196,0,0,13628.92602,14867.91929,6789.683145,7136.601261,0,13480.24683,30181.87617,9,0,3,28,408.38,2017
420711101,0,5848.048256,62940.85835,0,62445.26104,0,89614.85602,90991.66608,5203.771753,7332.124584,19823.89239,94502.93908,17345.90584,7535.794711,59471.67718,36079.48416,0,0,0,22797.47625,60462.8718,8524.273729,0,13876.72468,9416.348887,0,9019.871039,15859.11391,99119.46196,8672.952922,13777.60521,0,15859.11391,30826.15267,4,0,1,28,166.5,2017
420711102,0,9812.826734,44108.16057,9168.550232,63386.89593,0,103464.4247,72357.20723,3617.860362,148882.8631,19030.9367,44603.75788,7433.959647,14745.71722,28050.80774,28744.64397,12220.20764,0,0,22301.87894,70374.81799,0,0,18832.69777,33205.01976,0,22797.47625,13975.84414,0,5104.652291,11497.85759,0,27257.85204,31073.95133,4,0,1,28,166.5,2017
420711201,0,7830.437495,27753.44935,9019.871039,69383.62338,0,38371.45199,7929.556957,3023.14359,5539.827463,19823.89239,14093.97281,7433.959647,5865.699667,7433.959647,20864.64674,4073.402546,0,0,8425.154267,22301.87894,0,31222.63052,5947.167718,0,0,17345.90584,20220.37024,0,4113.457672,15859.11391,0,17048.54746,38012.31366,6,0,1,28,2476.69,2017
