id_n,total_gross_income,total_taxable_income,total_pit,total_net_icome
860038,209,209,21,0
236711,209,209,21,0
183339,210,210,32,0
683454,210,210,21,0
777298,210,210,32,0
175363,210,210,32,0
685521,210,210,32,0
685519,210,210,32,0
571665,210,210,32,0
54900,210,210,21,0
593281,210,210,32,0
456649,210,210,32,0
41295,210,210,32,0
261446,210,210,32,0
409090,210,210,32,0
728936,210,210,32,0
559370,210,210,32,0
39780,210,210,32,0
154563,210,210,32,0
221684,210,105,16,0
669370,210,210,32,0
676197,210,210,32,0
724370,210,210,32,0
233655,210,210,32,0
741431,210,210,32,0
865383,210,105,16,0
506376,210,210,32,0
770453,210,210,32,0
150398,210,210,32,0
229944,210,210,32,0
635668,210,210,32,0
271306,210,210,32,0
458396,210,210,32,0
486121,210,210,32,0
720186,210,210,32,0
616788,210,210,32,0
771462,210,210,32,0
685522,210,210,32,0
376897,210,210,32,0
375156,210,210,32,0
590480,210,210,32,0
770697,210,210,32,0
213287,210,210,32,0
370926,210,210,32,0
468310,210,105,16,0
271492,210,210,32,0
44643,210,210,32,0
362084,210,210,32,0
181710,211,211,32,0
726378,212,212,32,0
83878,212,212,32,0
867619,212,212,32,0
852255,212,212,21,0
568636,213,213,21,0
869002,213,106,16,0
184571,213,213,21,0
863558,216,216,22,0
854942,216,216,22,0
836656,216,108,16,0
105791,217,217,33,0
523627,217,217,22,0
30097,218,218,33,0
831573,218,218,33,0
854973,218,218,33,0
878636,218,218,33,0
833143,218,218,33,0
850497,218,218,33,0
729343,218,218,33,0
111594,218,218,33,0
833366,218,218,33,0
849787,218,218,33,0
840884,218,218,33,0
547028,218,218,33,0
393854,218,218,33,0
875442,218,218,33,0
849133,218,109,16,0
761367,218,218,33,0
345862,218,218,33,0
845747,218,218,33,0
849607,218,218,33,0
836633,218,218,33,0
858433,218,218,33,0
832547,218,218,33,0
851253,218,218,33,0
846566,218,218,33,0
134763,218,218,33,0
841839,218,218,33,0
766845,218,218,33,0
853270,218,218,33,0
337573,218,218,33,0
638139,218,218,33,0
849131,218,218,33,0
839613,218,218,33,0
884489,218,218,33,0
691494,218,218,33,0
841227,218,218,33,0
855179,218,218,33,0
507241,218,218,33,0
845463,218,218,33,0
187117,218,218,33,0
838126,218,218,33,0
853681,218,218,33,0
144809,218,218,33,0
878194,219,219,33,0
846878,219,219,33,0
172332,219,219,22,0
692774,220,220,33,0
618263,220,220,33,0
880682,221,221,22,0
682236,222,222,22,0
155276,222,222,33,0
366798,223,223,33,0
131088,225,225,22,0
40428,225,225,34,0
846493,225,225,22,0
836802,226,226,34,0
680810,228,228,34,0
767551,230,230,34,0
866828,230,230,34,0
166888,231,115,17,0
225887,232,232,35,0
621599,233,233,23,0
870023,235,235,35,0
867871,235,235,35,0
865561,237,237,24,0
283345,237,237,24,0
779112,239,239,36,0
507964,240,240,36,0
540911,240,240,36,0
426467,240,240,36,0
584230,240,240,36,0
771960,242,242,36,0
556367,242,242,36,0
517495,242,242,24,0
233439,243,243,24,0
725080,243,243,36,0
832699,246,246,37,0
313679,247,247,37,0
837804,248,248,37,0
325223,248,248,25,0
582922,248,248,37,0
76258,250,250,38,0
571839,250,250,38,0
778525,250,250,38,0
622120,250,250,38,0
865522,250,250,38,0
778212,250,250,38,0
656110,250,250,38,0
561107,250,250,38,0
214161,250,250,38,0
877101,250,250,38,0
872451,250,250,38,0
851283,250,250,38,0
646901,250,250,38,0
165407,250,250,38,0
882720,250,150,22,0
562662,250,250,38,0
367728,250,250,38,0
570143,250,250,38,0
180131,250,250,25,0
550862,250,250,25,0
261645,254,254,38,0
367817,257,257,39,0
553531,257,257,26,0
869322,260,130,20,0
847018,260,130,20,0
575108,260,260,39,0
236521,260,130,20,0
361488,260,260,39,0
565446,261,261,39,0
561084,262,262,26,0
687237,262,262,39,0
310536,265,265,40,0
739285,265,265,40,0
427953,265,265,40,0
367695,265,265,40,0
591806,265,265,40,0
274655,266,133,20,0
231139,267,267,40,0
128924,267,267,40,0
870582,270,135,20,0
779358,270,135,20,0
145027,270,270,40,0
232706,271,271,27,0
132009,273,273,41,0
877363,275,275,28,0
735025,276,276,41,0
840065,278,278,42,0
486334,280,140,21,0
691429,280,280,42,0
139735,283,283,28,0
277246,284,284,43,0
571533,284,284,43,0
188638,287,287,29,0
121033,288,144,22,0
841712,289,173,26,0
877682,297,297,45,0
605107,297,297,33,0
375162,298,298,45,0
613538,298,298,30,0
117164,300,300,45,0
866405,300,300,45,0
91618,300,300,45,0
875231,300,300,45,0
496209,300,300,45,0
274693,300,300,45,0
861947,300,300,45,0
4655,300,300,45,0
534466,300,300,45,0
844763,300,300,45,0
596645,300,300,45,0
370693,304,152,23,0
438675,304,304,46,0
68856,305,152,23,0
830642,306,153,23,0
855313,306,153,23,0
733672,307,307,46,0
134197,308,308,46,0
7964,308,308,46,0
855323,309,309,46,0
826156,309,309,31,0
636711,309,309,31,0
845704,309,309,46,0
823626,309,309,31,0
346985,309,309,31,0
777361,310,310,31,0
831855,310,310,46,0
109208,310,310,46,0
626745,311,311,47,0
261516,311,311,47,0
584251,312,312,47,0
854058,313,313,47,0
855882,314,314,47,0
486806,315,315,47,0
370925,315,315,47,0
554944,316,316,47,0
328249,317,317,48,0
358511,318,318,48,0
327265,318,318,48,0
232929,318,318,48,0
476190,318,318,48,0
555200,318,318,48,0
632515,318,318,48,0
349164,318,318,48,0
358469,318,318,48,0
233487,318,318,48,0
330154,318,318,48,0
232652,318,318,48,0
265125,318,318,48,0
173305,318,318,48,0
772952,319,319,48,0
736507,320,320,48,0
475444,320,320,48,0
781561,320,320,48,0
640144,320,160,24,0
328312,320,320,48,0
615331,320,160,24,0
692674,320,320,48,0
686809,320,320,48,0
598824,322,161,24,0
571744,323,161,24,0
517414,324,162,24,0
719756,325,325,49,0
479879,326,261,39,0
691540,328,328,49,0
360689,329,164,25,0
833107,330,165,25,0
88559,330,165,25,0
509736,330,330,50,0
88592,330,330,50,0
838942,333,333,33,0
874240,333,333,33,0
762532,333,333,50,0
416697,333,333,33,0
846522,333,333,33,0
274261,333,333,33,0
182735,340,340,51,0
333232,340,170,26,0
110724,344,344,52,0
140978,344,344,34,0
689703,348,348,52,0
855301,348,348,52,0
329776,348,348,52,0
848785,349,349,52,0
845592,349,349,52,0
848662,349,349,52,0
370673,350,350,52,0
411717,350,350,52,0
848375,350,175,26,0
688455,350,350,52,0
613826,350,350,52,0
850168,350,350,52,0
173256,351,351,53,0
771524,352,352,53,0
830527,353,353,53,0
567115,357,357,54,0
835578,358,358,54,0
361980,359,359,54,0
838846,360,180,27,0
721895,360,360,54,0
844277,360,360,54,0
77744,360,180,27,0
840085,361,361,54,0
717285,362,362,36,0
836655,363,181,27,0
653198,364,364,55,0
836807,365,365,55,0
724819,366,366,55,0
67656,367,367,55,0
836790,368,368,55,0
867794,369,369,55,0
842251,369,369,55,0
313956,370,370,56,0
836472,370,370,56,0
612158,371,371,56,0
476731,371,371,56,0
623823,371,371,56,0
473145,371,371,56,0
270870,371,371,56,0
268371,371,371,56,0
408617,371,371,56,0
534677,371,371,56,0
522047,371,371,56,0
422080,371,371,56,0
517559,371,371,56,0
40185,371,371,56,0
263594,371,371,56,0
428164,371,371,56,0
781572,371,371,56,0
361954,371,371,56,0
177019,371,371,56,0
720262,371,371,56,0
230049,371,371,37,0
40634,371,371,56,0
768861,371,371,56,0
883682,372,372,56,0
838625,374,187,28,0
89431,377,377,57,0
128054,377,377,57,0
880441,378,189,28,0
584311,378,378,57,0
347424,378,378,47,0
134894,379,379,57,0
66623,380,304,46,0
236601,382,382,57,0
555117,384,384,58,0
188697,386,386,58,0
857621,388,388,58,0
688366,389,389,39,0
826207,390,109,11,0
823072,391,109,11,0
825329,391,109,11,0
5743,391,109,11,0
591883,392,392,59,0
275593,392,392,59,0
330907,392,392,59,0
694324,393,393,59,0
237422,394,394,59,0
426277,394,394,59,0
136716,395,395,59,0
91317,396,238,36,0
673217,396,396,59,0
412156,400,400,60,0
361905,400,400,60,0
262911,400,400,60,0
869694,400,400,60,0
42860,400,400,60,0
837945,400,400,60,0
214092,400,400,60,0
229057,400,400,60,0
863807,400,400,60,0
691285,400,400,60,0
460318,401,401,60,0
100975,403,403,60,0
43988,403,403,40,0
570240,404,404,61,0
231191,406,203,30,0
730181,406,120,12,0
596354,407,407,61,0
80826,410,410,62,0
739822,410,410,62,0
272478,410,410,62,0
330367,410,410,62,0
429749,412,412,62,0
624999,412,412,62,0
591772,412,412,62,0
683567,412,412,62,0
281558,412,412,62,0
778270,412,412,62,0
773756,412,412,62,0
771465,412,412,62,0
490979,412,412,62,0
873566,416,208,31,0
126052,416,416,42,0
378582,417,417,63,0
867531,418,418,63,0
280489,418,418,42,0
582689,420,420,63,0
319549,420,420,63,0
463295,420,420,63,0
640049,420,420,63,0
568649,420,420,63,0
459953,420,420,63,0
502591,420,420,63,0
833304,421,421,63,0
605616,421,421,63,0
562366,422,422,42,0
411524,422,422,63,0
721309,422,422,63,0
514283,423,423,42,0
358367,424,424,64,0
612000,424,424,64,0
379839,424,424,64,0
266793,424,424,64,0
359973,424,424,64,0
175402,424,424,64,0
584299,424,424,64,0
134927,424,424,64,0
472964,424,424,64,0
534505,424,424,64,0
44578,424,424,64,0
623846,424,424,64,0
768444,424,424,64,0
165177,424,424,64,0
470104,424,424,64,0
772592,424,424,64,0
369409,424,424,64,0
272595,424,424,64,0
362115,424,424,64,0
689569,424,424,64,0
318185,424,424,64,0
133550,424,424,64,0
423492,424,424,64,0
643063,424,424,64,0
315050,424,424,64,0
671963,424,424,64,0
178595,424,424,64,0
555214,424,424,64,0
177927,424,424,64,0
321185,424,424,64,0
68948,428,428,64,0
68935,428,428,64,0
185486,428,428,64,0
848266,428,428,64,0
360833,428,428,64,0
277537,428,428,64,0
866408,428,428,64,0
274411,428,428,64,0
832359,428,428,64,0
833724,428,428,64,0
183754,428,428,64,0
774171,428,428,64,0
596465,428,428,64,0
477023,428,428,64,0
881600,428,428,64,0
545275,428,428,64,0
545220,428,428,64,0
186861,428,428,64,0
182496,428,428,64,0
131122,428,428,64,0
865418,428,428,64,0
870465,428,214,32,0
866207,428,428,64,0
91633,428,428,64,0
68903,428,428,64,0
729124,428,428,64,0
328920,430,430,64,0
871228,430,215,32,0
833637,432,216,32,0
412082,432,432,65,0
631839,433,433,65,0
231223,435,435,65,0
117239,435,435,65,0
188527,436,436,44,0
523537,436,436,65,0
862604,437,437,44,0
471617,438,438,66,0
877444,438,438,66,0
779836,438,438,66,0
842832,438,438,66,0
372098,438,219,33,0
835587,440,440,66,0
604942,440,440,66,0
139726,440,440,66,0
133640,440,220,33,0
676854,440,440,44,0
849073,440,440,66,0
693186,442,442,66,0
464874,443,443,66,0
827640,444,444,44,0
837704,444,444,44,0
869441,444,444,44,0
288198,444,444,44,0
741056,444,444,44,0
166842,444,444,67,0
682074,447,447,45,0
562558,447,223,33,0
868851,448,224,34,0
504213,450,450,68,0
40880,450,450,68,0
833958,450,450,45,0
328577,450,450,68,0
429667,451,451,45,0
139513,455,455,68,0
375109,456,456,68,0
841478,457,228,34,0
557669,458,229,34,0
408393,458,458,69,0
779383,459,459,46,0
562608,459,459,46,0
327133,459,459,69,0
832928,460,460,69,0
834487,460,460,69,0
616833,460,460,69,0
273029,460,230,34,0
444932,460,460,69,0
269325,461,461,69,0
767751,462,462,46,0
773138,464,232,35,0
280032,467,467,47,0
508401,468,468,70,0
741244,468,468,70,0
486421,470,235,35,0
227500,471,471,71,0
847236,471,235,35,0
277208,476,476,71,0
840704,476,476,71,0
729163,476,476,71,0
504225,476,476,71,0
68167,477,477,72,0
587527,477,477,72,0
467610,477,477,72,0
727651,477,477,72,0
139441,477,477,72,0
237559,477,477,72,0
598673,477,477,72,0
781347,477,477,72,0
470858,477,477,72,0
780433,477,477,72,0
503337,477,477,72,0
480953,477,477,72,0
739240,477,477,72,0
682041,477,477,72,0
561180,477,477,72,0
602043,477,477,72,0
619968,477,477,72,0
273985,477,477,72,0
135882,477,477,72,0
616716,477,477,72,0
816737,477,164,16,0
504699,477,477,72,0
236843,477,477,72,0
651414,477,477,72,0
769511,477,477,72,0
233485,477,477,72,0
518939,477,477,72,0
562364,477,477,72,0
415138,477,477,72,0
236605,477,477,72,0
42108,477,477,72,0
636973,477,477,72,0
323993,477,477,72,0
281683,477,477,72,0
651509,477,477,72,0
856091,478,478,48,0
872845,479,479,72,0
857178,480,480,48,0
679198,480,480,72,0
854024,481,481,72,0
214784,482,482,72,0
634299,482,482,72,0
269752,483,483,72,0
858252,484,484,73,0
675030,484,484,73,0
91656,484,484,73,0
271488,490,490,74,0
723128,490,490,74,0
830123,490,490,74,0
838817,491,491,74,0
778629,492,492,74,0
328530,492,492,74,0
508573,492,492,74,0
315233,492,492,74,0
545247,494,494,74,0
328575,496,496,74,0
741426,496,496,74,0
727444,497,497,75,0
869981,499,499,75,0
536340,500,500,50,0
174051,500,500,50,0
489627,500,500,75,0
375372,500,500,75,0
877026,500,500,75,0
770628,500,500,75,0
862797,500,500,75,0
373839,500,500,75,0
778895,500,500,75,0
680531,500,500,75,0
113381,500,500,75,0
873701,500,500,75,0
720084,500,500,75,0
771678,500,500,50,0
872823,500,500,75,0
882749,500,500,75,0
850766,500,500,75,0
183225,500,500,50,0
818225,500,500,75,0
742482,500,500,75,0
423606,500,500,75,0
537748,500,500,75,0
334282,500,500,75,0
857530,500,500,75,0
730809,500,500,75,0
836148,500,250,38,0
854107,502,502,75,0
865864,502,502,75,0
883473,503,503,50,0
879455,503,503,50,0
862252,503,503,75,0
457532,504,504,76,0
28272,504,504,76,0
630984,505,505,76,0
550721,506,506,76,0
171423,506,506,76,0
857747,507,507,76,0
835937,507,507,76,0
469340,508,254,38,0
367593,510,510,76,0
422672,510,510,76,0
857239,511,511,77,0
556761,514,257,39,0
455899,516,516,77,0
598981,520,260,39,0
573316,520,520,57,0
873754,520,260,39,0
330395,520,260,39,0
855446,521,260,39,0
419007,521,521,78,0
854786,522,522,78,0
580281,522,522,78,0
457519,522,522,78,0
189157,523,523,78,0
721473,525,525,79,0
600292,525,525,79,0
378420,525,525,79,0
139705,525,525,79,0
376673,525,525,79,0
364701,525,262,39,0
372165,525,525,79,0
567010,525,525,79,0
692803,525,525,79,0
623479,525,525,79,0
187618,525,525,79,0
40393,525,525,79,0
408906,526,526,53,0
379697,527,527,53,0
417415,529,529,53,0
322682,530,530,80,0
271532,530,530,80,0
727529,530,530,80,0
262964,530,530,80,0
772056,530,530,80,0
776143,530,530,80,0
310744,530,530,80,0
410650,530,530,80,0
313344,530,530,80,0
646288,530,530,80,0
417464,530,530,80,0
773938,530,530,80,0
125993,530,530,80,0
179974,530,530,80,0
266817,530,530,80,0
329918,530,530,80,0
536292,530,530,80,0
127567,530,530,80,0
477470,530,530,80,0
45018,530,530,80,0
476305,530,530,80,0
567041,530,530,80,0
514351,530,530,80,0
227564,530,530,80,0
99888,530,530,80,0
362050,530,530,80,0
738282,530,530,80,0
360444,530,530,80,0
331472,530,530,80,0
488188,530,530,80,0
768200,530,530,80,0
408835,530,530,80,0
674707,530,530,80,0
263876,530,530,80,0
513045,530,530,80,0
328673,530,530,80,0
831222,534,534,80,0
418795,534,534,80,0
233434,537,537,81,0
648308,538,538,81,0
867452,538,538,54,0
310613,538,538,81,0
770795,539,539,54,0
68007,540,540,81,0
128773,540,270,40,0
83940,540,540,81,0
837560,540,540,81,0
597959,542,542,81,0
249692,542,542,81,0
689691,543,543,81,0
487938,544,544,82,0
368321,544,544,82,0
63407,544,544,82,0
416539,544,544,82,0
276034,544,544,82,0
835969,545,272,41,0
359985,546,546,82,0
576936,546,546,82,0
136640,548,548,82,0
92897,548,548,82,0
721765,548,548,82,0
864751,549,549,82,0
823276,550,-328,-33,0
74908,550,275,41,0
310903,550,275,41,0
126741,550,275,41,0
40222,550,550,82,0
136482,552,552,83,0
39951,552,552,55,0
845906,552,552,83,0
845764,554,277,42,0
681011,555,555,83,0
840930,556,556,56,0
269654,556,556,56,0
213264,556,556,56,0
551189,556,556,83,0
853781,556,556,56,0
637310,556,556,56,0
181614,556,556,56,0
871929,556,556,56,0
233690,556,556,56,0
558209,556,556,56,0
812250,556,556,56,0
840543,556,556,56,0
877122,556,556,56,0
846657,556,556,56,0
816936,556,556,56,0
820016,556,556,56,0
625280,556,556,56,0
813814,556,556,56,0
856064,556,556,56,0
373695,556,556,56,0
854763,556,556,56,0
100592,556,556,56,0
48942,556,556,56,0
44114,557,557,56,0
545464,558,558,84,0
726315,558,558,84,0
588921,560,560,84,0
305203,560,280,42,0
843167,560,560,84,0
525240,560,280,42,0
310225,560,560,84,0
685616,562,562,84,0
849657,562,562,56,0
414307,562,562,84,0
232925,563,563,84,0
127459,564,564,85,0
186960,564,564,85,0
133540,564,564,85,0
183195,565,565,85,0
429755,566,566,85,0
832229,567,567,85,0
471650,570,285,43,0
841753,572,572,57,0
720464,572,572,86,0
315253,574,574,86,0
863305,574,574,86,0
672321,575,575,86,0
50763,575,287,43,0
882291,576,576,86,0
552518,576,576,86,0
570178,576,288,43,0
834669,576,576,86,0
859230,576,576,86,0
474492,576,576,58,0
844303,576,576,86,0
565712,579,579,87,0
832620,579,579,87,0
187820,580,580,58,0
42645,581,581,87,0
359967,581,581,87,0
768543,581,581,87,0
730775,582,582,87,0
222988,583,583,87,0
730544,583,583,87,0
99893,583,583,87,0
733829,583,583,87,0
737852,583,583,87,0
686776,583,583,87,0
419042,583,583,87,0
781459,583,583,87,0
679268,583,583,87,0
214834,583,583,87,0
502570,583,583,87,0
694506,583,583,87,0
505090,583,583,87,0
772920,583,583,87,0
722965,583,583,87,0
455023,583,583,87,0
375505,583,583,87,0
358777,583,583,87,0
688159,583,583,87,0
82412,583,583,87,0
725927,583,583,87,0
65248,583,583,87,0
76397,583,583,87,0
174582,583,291,44,0
224404,583,583,87,0
419519,584,584,88,0
832181,584,584,58,0
637181,585,585,88,0
861653,585,292,44,0
849020,585,585,88,0
522773,587,587,59,0
836611,588,588,88,0
858347,588,588,88,0
830377,588,588,88,0
360820,588,588,88,0
575536,588,588,88,0
830515,588,588,88,0
669559,588,588,88,0
274918,588,588,88,0
845307,588,588,88,0
862467,588,588,88,0
869303,588,588,88,0
844118,588,588,88,0
855143,588,588,88,0
858902,588,588,88,0
854417,588,588,88,0
834563,588,588,88,0
870829,588,588,88,0
862969,588,588,88,0
548442,588,588,88,0
846426,588,588,88,0
859821,588,588,88,0
92195,588,588,88,0
462799,588,588,88,0
882032,588,588,88,0
874246,588,588,88,0
878692,588,588,88,0
870715,588,588,88,0
860286,588,588,88,0
864994,588,588,88,0
866161,588,588,88,0
876035,588,588,88,0
212002,588,588,88,0
331885,588,588,88,0
863442,588,588,88,0
507200,588,588,88,0
846860,588,588,88,0
847348,588,588,88,0
843327,588,588,88,0
854305,588,588,88,0
867946,588,588,88,0
851224,588,588,88,0
874209,588,588,88,0
490903,588,588,88,0
844241,588,588,88,0
882137,588,588,88,0
488167,588,588,88,0
876261,588,588,88,0
863758,588,588,88,0
862651,588,588,88,0
857824,588,588,88,0
864942,588,588,88,0
587377,588,588,88,0
856509,588,588,88,0
849134,588,588,88,0
560885,588,588,88,0
874050,588,588,88,0
843502,588,588,88,0
574485,588,588,88,0
881610,588,588,88,0
867836,588,588,88,0
839983,588,588,88,0
875241,588,588,88,0
881205,588,588,88,0
851828,588,588,88,0
866252,588,588,88,0
870018,588,588,88,0
668403,588,588,88,0
847782,588,588,88,0
838978,588,588,88,0
854203,588,588,88,0
849322,588,588,88,0
837409,588,588,88,0
582383,588,588,88,0
859065,588,588,88,0
830373,588,588,88,0
865296,588,588,88,0
301919,588,588,88,0
836384,588,588,88,0
411633,588,588,88,0
851140,588,588,88,0
858041,588,588,88,0
846901,588,588,88,0
881020,588,588,88,0
863447,588,588,88,0
859894,588,588,88,0
180985,588,588,88,0
871724,588,588,88,0
132039,590,295,44,0
869233,592,592,59,0
870500,593,296,44,0
864419,594,594,89,0
280630,596,596,89,0
773993,596,596,89,0
842468,596,298,45,0
837561,596,298,45,0
456517,597,597,60,0
174773,598,598,90,0
597876,598,598,90,0
730446,600,300,45,0
518942,600,600,90,0
510010,600,600,90,0
217032,600,600,90,0
701929,600,300,45,0
565677,600,600,90,0
850205,600,600,60,0
425647,600,300,45,0
873683,600,600,60,0
777531,602,602,90,0
411553,602,602,90,0
600221,604,604,91,0
359944,604,604,91,0
640211,608,608,91,0
130140,608,608,91,0
843594,608,608,91,0
184016,609,609,91,0
214865,609,304,46,0
132094,610,610,61,0
643253,610,610,92,0
189503,611,611,92,0
860256,611,611,61,0
228412,611,611,92,0
37475,612,217,22,0
237421,614,614,92,0
180892,615,615,92,0
852970,618,309,46,0
214773,620,620,93,0
50316,620,620,93,0
567002,620,620,93,0
486468,622,622,93,0
136418,624,624,94,0
510390,626,626,94,0
360975,626,313,47,0
857207,627,627,94,0
736455,628,628,63,0
636999,629,629,94,0
458453,630,630,94,0
874199,630,630,94,0
425090,630,630,94,0
560919,630,314,47,0
504953,631,414,62,0
277302,631,631,95,0
128282,632,632,95,0
859510,633,633,95,0
370692,633,633,95,0
851243,633,633,95,0
833593,633,633,95,0
834215,633,633,95,0
650113,634,634,95,0
369069,634,634,95,0
778458,634,634,95,0
235010,634,634,95,0
316528,634,634,95,0
505425,634,634,95,0
174799,634,634,95,0
176297,634,634,95,0
741356,634,634,95,0
328367,634,634,95,0
733688,634,634,95,0
615205,634,634,95,0
125741,634,634,95,0
232675,634,634,95,0
174781,634,634,95,0
507765,634,634,95,0
684081,634,634,95,0
635363,634,634,95,0
178688,634,634,95,0
51663,634,634,95,0
413717,634,634,95,0
375194,634,634,95,0
43030,634,634,95,0
735146,634,634,95,0
45677,634,634,95,0
534467,634,634,95,0
685146,636,636,95,0
230581,636,636,95,0
730540,636,636,95,0
361899,636,636,95,0
417374,636,636,95,0
214896,636,636,95,0
265492,636,636,95,0
322434,636,636,95,0
626535,636,636,95,0
181552,636,636,95,0
774354,636,636,95,0
861764,636,636,95,0
781352,636,636,95,0
543908,638,638,96,0
706424,639,639,64,0
854868,639,639,64,0
547020,640,320,48,0
685143,640,320,48,0
358410,640,320,48,0
43105,640,640,96,0
868609,640,640,96,0
512732,642,321,48,0
877650,642,642,96,0
852540,643,643,96,0
822183,645,363,49,0
631044,647,647,97,0
693323,648,648,97,0
865111,648,324,49,0
418726,649,324,49,0
850336,652,326,49,0
838101,652,522,78,0
266772,652,652,65,0
556934,653,653,65,0
68078,659,659,99,0
849857,659,594,72,0
872605,659,659,99,0
780483,660,330,50,0
858097,660,660,99,0
43214,660,660,99,0
316636,660,660,99,0
634094,660,660,66,0
723123,667,667,67,0
406934,667,667,67,0
372273,667,667,67,0
857987,667,667,67,0
185474,667,667,67,0
326894,667,667,67,0
598978,667,667,100,0
838285,667,667,67,0
594784,667,667,67,0
458059,667,667,67,0
507251,668,334,50,0
509668,668,668,67,0
368354,668,668,100,0
628281,669,669,100,0
831637,673,673,101,0
881887,674,674,101,0
422738,675,675,101,0
362205,675,675,101,0
632632,676,338,51,0
504975,678,678,102,0
578665,678,678,102,0
375385,678,678,102,0
175620,679,679,102,0
236550,681,681,68,0
830249,684,684,103,0
851689,684,684,103,0
692998,686,686,103,0
835112,687,687,69,0
855214,687,687,103,0
256701,688,151,15,0
773008,689,689,103,0
777384,689,689,103,0
227517,689,689,103,0
130477,689,689,103,0
644497,689,689,103,0
555102,689,689,103,0
869898,691,691,69,0
276114,692,692,104,0
875355,693,693,104,0
653045,694,694,104,0
846637,694,694,69,0
854008,695,695,104,0
830925,698,698,105,0
880604,698,698,105,0
227632,698,698,105,0
833315,698,698,105,0
834953,698,698,105,0
869187,698,698,105,0
471546,698,698,105,0
868348,698,698,105,0
851347,700,350,52,0
186200,700,700,70,0
213365,702,702,105,0
180238,704,704,106,0
477092,706,706,106,0
331368,706,352,53,0
1473,706,706,106,0
532134,706,706,106,0
68823,706,706,106,0
634381,706,706,106,0
457536,706,706,106,0
165972,706,706,106,0
576956,706,706,106,0
854256,706,706,106,0
454266,706,706,106,0
312333,706,706,106,0
221809,706,706,106,0
486413,706,706,106,0
845119,706,706,106,0
631254,706,706,106,0
540752,706,706,106,0
724890,706,706,106,0
188542,706,706,106,0
88541,706,706,106,0
277476,706,706,106,0
362245,706,706,106,0
721817,706,706,106,0
134253,706,706,106,0
187036,706,706,106,0
457353,706,706,106,0
685663,706,706,106,0
776562,706,706,106,0
862851,706,706,106,0
486577,706,706,106,0
185384,706,706,106,0
215709,706,706,106,0
215719,706,706,106,0
879822,710,710,106,0
410564,710,355,53,0
463248,711,355,53,0
768081,713,713,107,0
381370,713,713,107,0
768938,715,715,107,0
512812,718,718,108,0
883132,718,359,54,0
233613,720,360,54,0
628285,720,720,108,0
428067,721,721,108,0
317944,722,722,72,0
456573,723,723,108,0
847599,723,361,54,0
688743,724,724,109,0
571501,725,725,109,0
504246,725,725,109,0
179965,727,727,109,0
541086,727,254,25,0
861603,729,364,55,0
832602,730,730,110,0
379826,730,730,110,0
471438,730,365,55,0
727891,731,731,110,0
26587,731,731,110,0
881227,731,731,110,0
506504,735,735,110,0
331850,736,736,110,0
90179,736,736,110,0
770129,737,368,55,0
865468,737,737,111,0
757895,738,345,35,0
770342,740,740,111,0
847899,741,741,111,0
518147,742,742,111,0
116652,744,372,56,0
619904,744,744,112,0
721547,746,373,56,0
686719,747,747,75,0
322722,750,750,112,0
875280,750,150,15,0
413714,750,750,112,0
839762,750,375,56,0
358961,750,750,112,0
591840,752,752,113,0
126581,754,376,56,0
852490,756,756,76,0
176161,756,756,76,0
376656,758,150,15,0
525251,758,758,114,0
506989,762,533,80,0
183853,763,381,57,0
380437,764,206,21,0
736266,764,764,115,0
824818,764,764,115,0
399354,764,382,57,0
835447,765,382,57,0
176474,766,766,115,0
857522,767,767,77,0
266709,767,767,77,0
642679,769,210,21,0
423601,769,769,115,0
831028,770,770,116,0
380854,770,210,21,0
694431,770,770,116,0
271009,775,775,116,0
835276,776,776,116,0
832761,776,776,116,0
455021,776,776,116,0
416688,776,776,116,0
859809,777,777,117,0
125970,778,778,78,0
880989,778,778,117,0
187677,778,778,78,0
80845,778,778,78,0
310300,778,778,78,0
429730,778,778,78,0
177960,778,778,78,0
361596,778,778,78,0
836235,778,778,78,0
506669,778,778,78,0
461494,778,778,78,0
176761,779,217,22,0
620767,780,218,22,0
579963,780,390,58,0
669320,781,218,22,0
734871,781,218,22,0
616130,781,218,22,0
408152,781,218,22,0
255883,781,218,22,0
823320,783,220,22,0
228222,783,783,117,0
826447,786,222,22,0
876036,788,788,118,0
725982,788,394,59,0
284841,791,791,119,0
860953,794,794,119,0
41519,795,795,119,0
423403,795,795,119,0
474755,795,795,119,0
159632,797,797,120,0
412021,800,800,120,0
643484,800,800,80,0
559576,800,800,120,0
279341,800,800,120,0
378433,800,800,120,0
860229,801,801,120,0
773768,802,802,120,0
621349,804,804,121,0
42510,804,402,60,0
183830,804,402,60,0
176388,805,805,121,0
871754,805,402,60,0
832106,806,806,81,0
362043,808,808,121,0
363964,810,405,61,0
864215,811,811,122,0
853114,812,812,122,0
843483,812,812,122,0
843149,812,812,122,0
486440,812,812,122,0
830795,812,812,122,0
874991,812,812,122,0
851279,812,812,122,0
277393,812,812,122,0
777726,814,814,122,0
832903,814,814,122,0
565751,814,814,81,0
539047,814,814,122,0
861648,814,814,122,0
573283,814,814,122,0
838685,814,814,122,0
185627,815,407,61,0
564156,815,815,82,0
827267,816,228,23,0
466755,816,228,23,0
864028,816,408,61,0
252743,818,818,82,0
473328,819,230,23,0
681848,819,230,23,0
574657,819,230,23,0
351866,819,213,21,0
514877,820,410,62,0
194112,820,820,123,0
663444,820,246,25,0
877182,820,820,123,0
