id_n,Salaries
6999,416980
202701,491462
659154,483972
211109,467651
267047,454528
566888,438196
329620,443483
740089,478649
218351,464076
711043,431546
159748,489123
366430,459468
575178,450471
445997,452700
746749,438314
539805,451993
86357,479273
256022,414582
381803,417893
312960,413418
322975,438497
14205,414268
140077,424998
552406,457948
579528,418972
611361,490870
317605,451367
287923,414423
496068,421251
72112,458412
338505,467176
157661,491499
558244,432934
286578,460537
663166,481054
750593,470792
414595,491340
306088,481330
452509,444692
618861,421005
216696,435806
782969,479198
628992,432806
711432,415934
540170,463257
188082,429235
350487,487878
589814,429483
516918,445064
329468,412162
687554,460617
18652,444865
7494,437789
204203,415508
437499,450640
75600,439943
668832,425176
458961,429839
272228,495387
141106,419236
506101,480681
460920,425959
332695,465709
435668,439297
683183,435349
854784,447525
731112,477089
404514,469206
698544,436216
446214,435520
496561,431680
257215,419669
183446,438811
734609,477075
469260,452225
58287,455044
443919,456725
717836,464497
442312,452372
508160,433279
399692,444033
533021,472691
6232,465538
696833,469051
81766,428854
750370,461509
663280,427554
761918,499640
657198,431906
215900,442367
87811,473531
245350,431845
783035,419628
12439,426271
606411,463110
722675,498070
342869,459265
156829,461400
482134,452959
480271,430786
96691,427608
401348,435034
238294,494167
538083,432546
140227,418209
299807,428266
486994,437942
253311,441321
581193,431117
700087,444172
154335,483544
3999,480768
780076,416518
127818,453706
552703,464269
495068,457639
60753,489535
61775,471388
344080,451057
709476,464120
187421,454628
415417,427459
665891,457187
547733,473492
755931,464286
803949,473343
72893,489340
252505,454449
562117,440074
504439,432529
574213,436868
99751,434681
423584,435917
57048,413480
501172,494068
761496,430232
64084,484955
349961,413896
142710,443140
122324,426175
641476,444445
61101,457892
405718,462892
208189,427415
249027,453647
287985,474352
228721,443509
784273,487782
482548,418505
799098,423412
719407,418995
144496,440746
635074,426644
706463,465424
303562,412288
753265,435719
660709,463715
703665,490149
83058,424704
348294,495086
190135,413003
105358,420531
175319,433396
567806,463085
168354,462440
297963,420093
228546,457395
792675,440223
111088,455790
671458,477981
466826,425452
553374,448484
216900,499767
351259,454433
518578,443990
447112,489721
528997,448028
623770,462138
281272,414112
642783,470116
26470,454764
627223,419891
298822,418354
293720,429125
106328,423388
189053,448821
15908,424024
209168,432152
303043,421196
371674,479084
10662,426648
549522,466532
569470,420510
765285,433953
36309,420108
241683,473074
196178,415995
542812,446902
556103,475589
85658,494771
390584,448752
601602,418832
725128,451715
403931,435900
430667,466238
282763,450063
380047,419480
757547,443473
23257,467664
30609,454604
800862,422256
570678,433026
570844,435752
555508,419018
539545,465365
622052,419923
152571,414448
749867,456666
452663,440194
713593,471658
58037,473305
452017,430587
388640,458433
336559,450324
124854,474916
585333,451286
390586,481489
600656,437018
605164,443232
92039,449318
707012,451665
545896,485213
659774,460862
582075,417486
432792,447994
138583,412541
12355,417962
397330,442644
11293,424629
307928,445205
761495,411306
579589,413207
434955,477979
193571,466689
198349,425209
353931,490439
345716,442822
402667,474250
56036,431672
745726,477914
380629,472342
466488,466561
464491,444906
240222,449928
71104,459020
707532,420495
565888,466881
783616,489679
379637,486089
615017,420444
142811,488939
443556,418994
627446,435714
428064,416184
592701,463543
499982,491318
397946,495492
771049,439444
581463,440021
476447,479649
757787,451647
15191,436408
135987,443929
13466,412830
293829,428118
747261,453848
668597,414571
591638,440950
283692,418626
227875,466952
281034,417557
27966,453355
750634,469689
800931,447687
652464,464605
681578,465718
136009,484479
1474,478723
85142,431390
804096,420196
219854,425816
106809,462596
734979,462510
3273,436357
294567,485868
778950,475082
611764,453940
127811,419280
374813,414655
110605,456727
704427,461411
618779,430042
264628,481316
89082,434700
94759,470544
355157,455999
13186,435680
638798,455208
723877,435248
795808,441767
334351,497235
540172,421244
665566,495792
170338,449453
464357,436333
18327,442898
233232,424993
665714,483555
126288,434534
223752,482212
608619,416675
21877,466636
62293,439873
704088,464053
428287,431355
258903,476036
313106,438742
643873,467892
723567,429935
756870,455564
121170,469664
222464,464916
592941,465542
169080,459141
193351,419537
579448,460658
299549,426136
145739,454085
720535,453444
348902,423610
48268,450818
537000,451282
766025,414563
286231,484204
399622,431856
399346,487396
396061,459412
56204,486603
501816,411691
348464,446300
156786,453930
393633,495829
340786,432701
367553,440835
410527,470116
170158,460729
137246,416045
803111,438570
480792,483855
792740,448057
853234,412004
60060,423464
383941,479522
705356,412211
173177,423653
108262,475556
516693,439191
5688,425609
796062,420984
715473,498298
60041,421505
557773,414241
133787,489961
622330,483653
785197,481592
569659,493163
510620,489465
382550,462380
682854,439800
32692,479633
295567,446947
573717,488990
337934,422504
270089,427128
440351,472086
454746,438870
152863,487413
124804,458985
233228,490459
338195,445436
568372,456885
437484,435503
23098,479768
428938,489486
133984,450471
97695,471084
219735,448851
702269,444306
748425,456267
70011,458508
142503,475502
758040,470513
581529,442906
51689,412993
202259,496558
489964,499430
196507,477245
755777,478947
674506,450497
704085,433184
46442,415205
627071,451176
424926,438694
656744,416533
293887,429170
185688,441801
45245,457672
69447,437534
136505,463460
694697,436704
80441,431639
597292,453472
369007,447844
496856,438550
378730,482067
478134,488076
329654,419314
546096,461442
303093,498955
395048,428876
706129,436216
129388,438683
98277,455040
559678,451187
84451,488125
694870,454476
260142,420614
540950,432474
610134,499004
649202,420595
270246,417245
367260,493544
273426,487504
642546,492681
697002,413620
9926,479276
500372,494055
549768,463690
509226,475141
45225,419270
584621,484278
251014,450221
762696,441417
784428,467658
434856,443640
478016,420567
156183,434807
533421,470740
698815,433228
400353,454446
595886,423113
42014,429822
165421,412713
29827,476544
698666,491371
515033,499102
95972,444646
356196,469643
15097,419419
401099,457694
802680,459033
169112,493433
665463,479136
90754,489414
35675,453274
741576,410573
787168,457189
663454,437783
571650,461155
456197,445336
539734,459308
338820,442112
143305,411656
392541,433778
167538,458668
205105,474833
599396,436552
6750,425352
692326,439744
798132,422720
786161,447063
134,461614
357388,468877
461230,428966
362601,454478
113760,472977
493562,436924
425975,431229
76621,479381
612931,486421
545547,451322
348774,421800
607031,485195
364092,438165
100685,420196
473573,478631
258688,437672
331135,429279
195414,476781
61743,436603
502113,462250
517186,410414
729733,490604
105047,457514
546276,480338
572828,419800
530736,427851
573559,479580
113593,473464
288370,421108
208026,488045
543234,435559
244111,458197
431683,449002
90522,426191
219281,411740
264964,495195
623971,417760
295046,459152
319253,470677
447720,433255
551435,479734
292890,467018
398194,449067
303337,466734
626266,439611
58717,479967
636110,457935
792140,486620
24616,453162
333919,428784
645784,439522
675696,481357
311658,437869
727540,451185
520273,418452
466907,494197
752618,447748
629148,428826
187384,437658
124689,412935
743713,422393
264015,443406
86165,424400
193377,479865
613455,438972
177375,439402
745526,459933
50876,435807
271151,490792
230893,447546
730589,479024
615070,466627
72867,494276
10345,488417
715265,478133
190574,413359
153310,460639
59847,456281
144665,460240
114878,469006
146812,434259
359446,452972
151876,447001
159152,481476
99573,476133
444373,459152
577708,498256
387597,464849
248700,474800
199177,453046
438284,428997
195655,460256
24938,423056
585339,416426
488598,494739
92076,480938
74463,458044
618987,467220
437482,471834
319842,433944
251296,425832
548202,424891
428266,429558
479304,432975
762330,410645
547682,472888
110587,472341
403508,426624
73983,481514
5984,419952
602116,419425
302271,435139
591720,415221
207085,492022
426810,437760
628734,438317
33920,493800
89417,470420
733988,434610
656174,411103
463501,478242
511014,416826
479744,489364
295576,424146
290630,461882
603846,441780
384438,411620
81508,411282
629966,487617
609161,439252
46241,415475
213122,482860
136975,423387
314167,467376
22315,490506
312699,458392
242040,467303
794836,492547
35845,476340
655250,450664
413154,438764
568147,410585
349389,487815
617523,410987
262520,448682
20108,457223
76598,426133
759504,489852
478587,410784
94104,426236
127766,492025
167817,420756
711,414965
365838,421820
199523,432972
709695,458180
643318,484664
417210,472200
327740,434936
291143,460730
639127,418250
359332,452262
326481,421190
275337,429189
188247,423544
289333,482074
341573,460916
273328,410699
588060,419888
417025,438379
52844,425706
721176,438576
323015,441008
135646,421424
508997,451623
401111,412945
397739,498872
129462,459570
22639,496939
211012,470493
297736,479326
709243,482597
249085,445080
209454,435707
193242,421493
615668,411929
699613,479900
507942,433472
323088,437359
621282,443243
347151,471839
248225,459718
586105,491894
161886,495533
317755,434207
299677,486928
699886,445457
563762,434851
206929,473957
219791,416377
530887,463130
330737,454409
115150,433882
560220,420051
752056,446636
292338,443726
153312,433160
226187,485391
718031,451082
530513,419532
368731,486436
301600,432856
771372,474135
289232,490937
293052,429992
399117,487346
792499,442869
309663,450189
84371,456460
595523,439105
522996,416123
259062,483497
480742,415287
354942,497607
719027,483344
609071,474491
774414,450751
167711,418071
186451,435094
246028,467499
583434,434907
141213,445887
142783,414742
227141,492093
376530,424162
594104,487252
114942,433159
480605,437881
148515,459191
400636,468112
304465,487255
470414,469494
229523,414550
606532,420456
367985,464731
797989,443303
732134,459699
76380,473524
640216,427779
275378,463968
609936,452606
285352,452885
449837,411433
643348,420257
214408,488828
447459,448884
68346,475551
443530,462770
493497,437352
99430,415050
265903,425018
800025,418341
676487,467782
190102,497522
706832,460655
320924,423469
602539,495298
144045,490336
675117,426555
525959,458414
397447,438840
286203,437524
649316,482356
311550,486985
253445,455591
287990,421819
248997,440226
486734,437881
394616,478356
469575,417416
12671,440914
511116,482942
598467,441134
433592,448490
458796,462388
613397,458160
383838,464909
474816,426512
289560,481018
291096,422611
375562,452371
173325,491886
243747,471431
112596,412361
687973,419799
803098,440731
70801,414711
132209,479346
616434,489539
787320,484417
20217,428499
790351,438654
229461,467844
249269,465595
538684,486803
543571,456949
194685,480134
274038,457218
181404,456416
540527,482504
263570,434264
241709,414709
687852,464711
480798,417387
750859,428061
607880,413034
130771,415560
187266,475018
444259,437399
793386,438139
484977,420113
758153,442152
151665,413874
534985,439572
288269,475154
159987,422433
681690,415072
536660,452860
83616,432086
279387,453336
181922,446796
411079,439785
252499,489365
702086,424864
130942,421907
755912,495491
731124,411121
51336,449894
265857,442311
534862,479187
148925,467742
155758,467832
261682,452699
446794,457196
359763,489355
297586,449983
224939,415773
104387,481076
805893,446952
365084,448286
207024,481264
582439,445665
647372,443203
252663,457516
574064,472756
632129,431848
150977,456140
770835,442906
219694,454871
537491,437221
140719,421272
566217,464248
329501,428407
248915,477927
108637,437305
115635,481609
336952,434867
747439,477073
93709,423589
173247,429052
102283,482377
246831,421415
165718,458426
267508,480860
677702,491137
556479,454764
585396,477886
302791,437606
18720,470916
736125,490954
700551,448896
309855,441929
167517,468037
176834,415618
19071,482753
25100,416422
113173,456334
278007,479381
417825,435067
100174,443581
67235,444191
506575,413709
412452,447710
792180,457554
678529,445076
611185,429845
89041,411920
772403,457946
390514,437922
759626,453135
334698,480738
751481,442972
336039,461466
211930,469881
350276,433235
159979,440079
583117,463731
797016,443749
612661,487824
574116,496814
512294,420920
696558,495541
50825,450123
476551,485325
135967,447898
612465,458776
490811,463279
479875,438940
595192,441022
149988,459475
684464,473488
49392,427616
130958,416888
452982,474482
728359,471496
758136,425064
246349,483852
443225,487128
259390,455564
153308,426162
546035,460328
23675,447572
264672,457400
664039,458334
653449,466634
25882,461195
318640,482400
612531,432349
805416,455906
655801,469650
282212,499441
167482,456228
711095,456626
80437,414615
436961,492714
320804,493710
653450,416321
481262,463560
593064,414557
529543,427288
75195,413229
554587,454680
115902,461598
684419,423558
596309,460411
637077,452764
662192,455840
491532,465360
664568,451814
98829,421200
348861,477426
640833,421356
252520,450287
58995,472304
441232,452935
548425,489686
459058,460263
105045,412523
733983,473117
210439,429082
793286,452956
304851,479548
748430,439551
418943,494444
204500,488288
179081,487132
110037,465347
706558,482408
572975,412100
237153,421283
467141,437912
697478,410781
285379,456481
137052,464702
438599,438413
105550,445853
655791,411736
539743,431176
233065,449818
276481,471627
493793,428233
762941,423749
387589,415459
101569,414347
184374,431148
481305,417675
107278,474324
724103,410875
211409,480144
143673,451892
151113,463686
343048,452682
32515,493958
657562,423688
86289,471986
613481,416864
120584,418508
265086,465373
367750,445546
439289,433695
127947,472666
780708,468778
18450,485319
17887,446383
58106,492393
439041,456434
505982,464867
545699,448585
33764,420033
753129,429663
657553,452676
219568,486377
495724,427446
124511,462564
334065,464319
2802,453074
354474,461113
124060,429092
23742,463410
494597,416540
344617,476470
396166,436224
321036,459476
379643,416342
81288,472636
201351,426722
20705,432455
798441,496735
719011,429208
219884,455768
45133,422500
72788,421657
224698,478331
329438,433199
18964,423384
771075,434758
627999,435324
523461,454425
341840,425690
787400,421103
101817,489294
605558,426511
255641,415981
299759,461572
175288,463814
261001,418913
744976,411241
201619,492000
339646,474649
580996,468551
404077,445632
107616,458139
461374,422133
79557,452924
549171,491123
529777,465988
781304,436509
386314,498781
197635,412086
525705,460860
184475,429442
146825,462899
544497,473241
355082,442800
804178,498483
79723,413540
275221,431168
390993,456615
2551,481401
576558,452818
389421,432816
611854,414484
478059,498276
386258,437364
140279,466455
308811,496118
720176,494883
102085,447863
175268,479543
69849,425995
587093,449043
317552,462006
668378,416041
45223,453020
346652,492123
597062,421846
478588,416154
357918,417991
806073,471774
667894,487866
135532,431665
253697,478221
670823,473367
407384,492220
492643,455984
711320,440660
480341,499301
410075,494697
799041,490267
233364,469466
346859,433939
391330,443853
786714,497685
88121,437138
105718,426948
404925,490392
608407,465376
543567,441916
45406,472173
482702,411596
614882,438930
589110,443075
547651,441427
686237,473587
735641,439891
585494,484746
82719,442969
468910,480932
276520,499761
442715,442344
53093,430088
483143,490133
570453,438672
653160,482816
399419,477184
664314,493768
23150,469036
755972,426931
196045,453010
479618,452384
437361,468589
503492,424664
152927,475968
8702,432582
403260,469568
591286,473617
489221,428408
667533,480760
12015,425895
802414,476606
211852,434264
525119,449002
553017,412748
16239,465310
93486,474784
254411,458180
597350,468160
611403,491285
588468,460342
715679,437181
453545,458474
735862,480608
270147,418660
349492,438198
658802,412608
301488,444143
665317,428854
790767,458389
49689,415532
220996,419648
734184,453216
745399,455348
171853,475773
258149,488590
475826,486991
60367,499297
194154,468979
237856,469880
201757,431793
371669,417812
124588,421462
423157,419498
744217,417613
308723,452439
587673,478821
802915,428771
91092,485876
746431,454280
256774,499608
801223,410612
804809,488658
732054,454192
405730,426204
429854,463895
655852,485034
553367,458242
732990,412415
460637,414174
358299,458083
274871,410726
32786,416489
484049,424144
550175,473230
238467,488031
164732,459242
539869,487512
511387,433522
746505,415826
599307,479128
27031,435950
190357,462395
494555,440425
37678,414352
709481,440110
524103,437877
586708,449200
623124,475912
304942,496337
120060,496560
309276,462983
161702,467817
153979,497535
229892,433332
793151,469630
569076,450886
578373,447193
167662,446216
272059,438619
795960,479432
106240,462827
180399,498315
25273,433144
797477,479142
661824,419161
33551,421442
703978,423433
555581,452398
713957,434117
32421,427943
732714,484281
428961,425225
724055,418677
106344,413712
391483,472347
675244,419967
704929,447388
384313,453933
795392,412037
377338,438488
33406,447086
657022,435215
757109,480191
659620,421072
179793,454204
326201,426398
350995,413636
744485,460568
320352,447378
549793,451933
304572,424229
668818,481753
611768,483643
735853,447916
368761,413873
573855,449004
146101,474662
120026,416241
286080,480675
611840,426314
595643,476837
234694,446710
334447,459398
29237,450260
195426,467112
374809,452977
611446,459465
388400,420507
658543,444728
466599,460364
259107,468799
664019,420933
8898,426548
494273,470047
779452,438481
630037,465180
450315,431810
639512,419289
343136,436183
665785,413150
381795,432943
380568,470282
273513,452296
441041,445578
664605,453640
802731,461493
207408,486168
759523,416068
94114,472320
74205,434432
547561,431410
148847,494928
276342,487776
696889,424080
658076,443919
613242,487669
586476,417845
247777,470374
731326,433195
653471,465224
449969,440050
290781,476830
232435,450638
167595,460300
587877,472003
656489,424750
118649,478488
512236,472255
610338,438781
651244,417439
633173,443620
564664,464397
16452,465614
471198,489489
96348,489867
280917,433465
480802,421909
129372,430429
659289,456753
683321,480203
186761,448857
490415,449558
321968,437333
392264,482304
12264,484646
406606,443963
443325,426996
108221,427047
18438,433411
106476,496469
212007,412592
379211,471490
495744,415984
222546,443752
244252,416802
196673,467735
347743,486914
456147,453668
538911,473622
760340,485593
515890,419226
161206,479041
533268,436123
603990,445164
322319,433414
108624,436395
447566,432930
402974,417260
347549,419241
383134,410659
796521,451338
571967,424921
260176,473660
440812,424937
699914,447004
494603,491870
247768,463185
444725,468481
581492,489428
560804,454636
151323,485142
791156,411375
369002,449621
437344,481322
521313,458605
294342,477628
347074,493739
110808,422888
350171,459434
702759,419485
4759,433983
797716,422432
784724,446606
338925,454847
487677,414687
177267,461260
219182,439331
631674,457537
403121,473280
651276,473628
205198,482116
743295,468331
356048,474501
796825,450733
775606,444785
680071,432092
783356,462008
457578,426591
207876,478975
397253,434148
542065,469112
638208,485336
792472,440808
22899,425943
747917,439784
342002,417834
247753,430559
234600,450874
652562,499418
464016,455952
319246,448856
430396,473260
787,429693
22989,429115
444563,442619
276940,434188
292853,467366
216568,485208
259797,442786
552767,493012
540976,429157
293704,486331
348432,430987
299024,483627
734783,419496
141762,417445
353010,495580
519754,423731
660998,418965
520875,471081
187267,488669
570740,472394
449775,460769
664480,445060
560109,428518
145499,446847
492957,457451
196011,445795
215105,448393
245965,423656
631958,447264
91040,430535
323224,434201
479603,448154
27151,419840
799256,428204
380769,421857
437999,418694
482802,420204
582095,413290
157870,428420
569714,411651
793834,460753
328839,446410
75723,462069
753018,411241
340745,444523
256069,425270
776869,452018
378810,453906
724281,419793
469476,475706
28857,465700
452815,499578
174576,469052
57363,499243
643626,433985
790233,431762
483385,454030
147436,487953
189732,491462
447151,483244
149865,454417
330554,430217
332259,465735
699377,430867
98593,483045
379116,446167
2674,436256
151827,411323
159531,440423
77128,414863
46639,415890
530343,418909
760101,471222
255201,433510
199223,467499
371023,471879
292292,487966
600713,452849
795456,419875
304317,465275
404808,489732
430576,457199
252646,474073
740209,440905
66063,492992
284398,421832
661852,463814
382753,427656
542667,454129
48522,418747
607923,487916
52189,468540
648896,454410
441834,411360
299977,452149
96899,417413
460674,480904
341038,479304
374110,434069
626048,467425
130870,438568
357140,494148
704,410728
633414,443661
758335,480588
369852,461795
58023,490328
516326,474925
704691,432367
55134,463532
456302,426492
761821,489760
33613,453697
309795,485504
375344,433752
660982,465134
730264,486227
651487,445237
71739,476806
746669,448886
84740,430350
390074,453994
771177,448480
252895,477684
35664,497565
30558,441752
63028,479216
735785,455778
709977,440854
550967,425526
725831,456676
507569,482925
391257,474428
664589,438300
37194,465742
675040,456169
88720,416556
233702,438304
778975,435312
485246,416637
439253,450181
488725,483791
593249,457676
801348,450907
376095,451938
147209,452492
681700,488118
660631,456167
211265,480065
21889,437208
117798,466235
689007,433391
290714,432153
469005,448458
289920,421482
132333,441474
752967,448960
159762,456945
241604,478644
85010,426258
29978,470499
162117,448201
581120,459553
388689,437018
624708,480313
412774,480525
113072,495925
87362,462177
350454,433685
444145,457251
255809,466152
339346,481283
325985,459564
795925,431763
326572,428045
758059,499033
803843,477025
98606,499287
536919,417160
560260,480212
695715,435388
634975,452672
664918,463056
291460,468711
401811,444797
336149,441489
45944,483106
703124,439605
528624,454970
618644,473583
713604,431640
663224,417966
72954,474272
147550,474134
90311,429388
192105,425626
668599,412185
344602,476773
344196,437711
679619,488922
747762,411533
409571,466494
804773,422589
670475,443217
52857,416248
226573,452009
472166,423869
486141,485506
698060,481956
123235,457419
690995,417456
607196,441554
541547,440966
644252,412560
609537,414429
384657,441033
95556,418444
170979,453056
785643,495648
75138,449786
73189,439486
585185,478611
514327,446897
295809,495723
668016,452156
188180,453847
436411,481959
448304,452293
83130,437567
313376,487524
409418,475232
477917,442038
301860,459148
139517,417056
573913,426346
765671,426880
692053,441116
754292,411802
346179,484102
442442,455121
492810,434892
182165,432872
412805,479667
207584,472971
584750,414499
16346,462802
2335,420993
79280,447670
656591,434432
344233,499186
795874,453847
33944,495968
212699,428517
98428,442850
373536,436419
609058,452512
28290,432567
231758,448285
563718,459779
371190,466260
341680,457304
413159,431839
103114,474372
719558,444117
438496,451150
269131,418205
146558,495559
326700,428238
502177,446217
629287,427128
671232,458040
782505,484660
276737,453132
324489,452510
355360,463278
699191,463856
653607,420932
451248,476864
460464,472876
111376,415428
113927,445376
663984,489930
218926,447730
770168,485130
70807,469720
293646,420020
202280,472792
105224,412228
715994,418635
693426,437894
108602,448588
485053,488082
350135,412552
664564,456265
463340,472066
427764,416265
436271,410410
189551,429493
485157,457008
61878,466684
481326,470618
25426,455509
677351,494944
89284,443035
577424,422300
482515,478685
401616,480801
449,462686
220470,478944
210428,430958
283228,418737
143343,410699
400514,455775
103398,470604
144802,439980
24682,424539
716338,484056
243109,419491
34415,417629
846032,473444
104247,434739
406442,486311
182847,414094
725122,450823
427119,424523
45381,483200
546382,491955
483373,438181
115527,452710
793084,446279
307161,442428
415576,481458
116576,447067
613839,418223
93304,466104
395927,454693
160575,494485
125946,416490
37915,496720
108231,416147
281287,476750
354571,424580
65250,494888
191365,437364
709510,456184
528847,421132
266579,436232
12716,419970
356502,442572
204266,437694
56258,493896
655157,412466
799918,421780
122019,480415
755498,442622
353859,449300
81910,446983
162682,417804
411410,486258
262159,466340
16881,456201
374606,473560
422394,454830
471206,463464
647684,444812
312581,487382
150218,496383
140767,456278
166070,483727
177513,479454
627378,471101
469375,491869
90414,453265
99134,414682
684659,491837
32998,456480
373671,451645
641045,435012
187481,422619
276859,466086
578286,441181
714548,447842
149164,474044
740550,466825
512354,460682
102017,424037
716392,491425
514127,460108
250445,445247
72835,464784
267030,462740
459107,417307
538769,479587
222297,483304
682928,483746
623346,453289
282119,447512
532149,434663
756282,485732
404722,452528
134574,451307
338415,443874
298555,450612
292869,413594
399216,431781
140364,432411
31591,465892
46542,438393
484896,458053
118061,473740
710934,457592
25637,418044
192097,423117
792837,466780
133137,447805
487245,479923
419334,438084
345013,486370
486030,432729
372850,411679
714993,436686
675220,459288
628836,453131
531891,497486
760771,451152
395472,484584
430685,423192
205831,443837
304969,486299
96125,491746
287653,489106
666292,461022
640853,437178
106732,412900
147774,482250
665689,447884
12614,472684
704514,438159
145141,419485
435666,427303
121642,435120
235481,477416
509508,491375
724090,453772
759877,446962
120810,499060
666441,421394
357789,412753
298829,465280
354511,419414
87922,470385
724301,438666
191201,472298
164743,446956
176204,492940
104970,444290
189857,465362
340443,419396
621028,443581
528786,477676
764836,464342
422328,439817
399189,440508
33364,495672
549108,446834
146879,456112
613313,429987
167971,410831
436210,498720
392446,431343
575171,485536
58256,430235
690489,476956
20014,414055
142776,459628
604633,453226
759405,465888
242845,415815
395297,448202
659047,488149
276593,415560
143572,438069
152424,425873
796465,491143
627682,470575
116141,411278
114177,463092
503175,414317
403984,459812
660989,462812
593707,471028
511095,440872
50807,465383
65736,487240
485028,468542
90491,490954
490872,440792
254233,431797
206858,473439
48119,413983
794029,454340
524837,445644
219951,484681
593152,429158
19702,420936
21616,488631
39447,410906
241398,482080
471885,415003
732685,491093
9860,413947
397560,444478
749794,420716
788968,426081
423855,442394
604196,456532
327667,458815
631939,433356
189219,443927
139337,467199
375693,489864
290399,478760
327602,498853
261197,445437
277844,418420
262486,439071
475157,430505
764283,459854
640502,422803
239333,456749
293558,484601
149234,414881
530683,434918
761113,477350
462080,462400
451887,489185
192751,426880
103756,466590
104948,485582
704484,415638
783468,438073
614172,424533
151011,442086
649321,461113
96929,423377
573898,488698
516617,436922
707295,451623
445055,438817
321530,422639
300196,474127
12318,490003
745328,468477
59647,449256
387053,463868
96059,449410
538539,461875
149740,424399
499465,466264
760871,430542
544697,436031
423222,412087
98048,433360
35881,429870
12825,482862
186521,430055
170456,449000
200569,422931
81539,448356
201008,493518
704369,467805
731473,467255
401722,473192
766003,461402
315624,459351
223794,417764
534354,484358
714171,431876
334269,453304
393582,428156
571093,490112
749678,410633
802223,451836
117838,413763
367170,475949
317807,437171
241954,452583
174211,497201
9464,460185
683195,466800
17668,462287
511273,455550
797001,472250
597677,470309
225220,412177
32036,413818
407255,491677
39439,465905
378744,441844
581614,445554
661933,437959
687305,443115
717934,436946
480693,477576
485906,465533
175049,444658
65461,476076
446410,488847
109556,459744
741872,457816
623163,443516
449367,428371
218000,475739
530311,450436
751145,451240
43660,489871
802177,486570
753715,454590
95243,463406
422287,454943
518777,489871
251638,477289
56906,484582
342344,493953
246224,440692
32613,414297
557395,456425
404013,481447
160689,429317
15845,454177
46384,479808
677009,425673
200749,474864
394997,432795
556049,482037
245623,463454
788814,451173
197680,468643
97335,468538
313281,448362
560701,447554
295509,430283
199567,414920
274686,410405
498508,466278
404844,466899
441388,420139
1053,463342
83631,454647
530404,425137
171898,412381
155321,437868
495639,453137
336231,497222
262385,431642
496563,478690
342115,461916
797727,488202
268092,416528
555917,444947
448514,443397
456323,470780
253719,424313
59957,481760
31631,471164
10686,440767
654366,430853
469758,423945
538750,435750
579855,430485
589133,449899
801373,470693
534091,429815
394645,463211
618633,454864
381265,416625
89468,460828
253315,447541
626351,420469
633040,420666
508911,470810
213017,467918
707095,471815
7902,422166
148461,466414
267808,443447
194405,422248
658193,461943
319329,422440
105609,448804
430800,465479
552755,415174
103045,430904
378492,458029
493084,423632
191646,416099
523095,486647
169410,425012
732966,483543
174477,449542
633168,426208
71260,490297
296602,456011
128609,432368
148617,460649
786467,444022
439187,442623
238525,422552
337091,426114
593731,483472
698688,472000
224453,486364
436694,440568
738483,428085
606247,469043
332396,430696
438865,493609
45868,431799
286010,449227
585287,470094
484760,456831
345778,412055
528959,449383
327612,460633
201322,469359
61490,456969
588300,481769
65948,418730
180617,427547
392775,435325
552972,432876
95364,495531
625066,455900
62416,495778
702207,474675
17769,423519
414545,437768
570486,497539
378813,417097
455400,434600
100104,445643
252246,448016
464542,480406
65392,435599
651166,470899
629450,430062
480558,456266
783241,431653
472109,453132
525811,431838
762095,498192
216560,462099
444247,411538
346934,459069
178315,468092
135921,451645
35711,493542
205525,440942
65440,463461
70772,485950
712458,466010
712949,436245
195996,433822
67885,451170
256470,445976
644384,431494
102500,429720
228562,442595
557447,472418
227781,492151
524806,438565
193343,429801
188138,466307
312989,496012
348260,416127
529492,417661
628025,467470
154914,464524
475767,426827
663802,437359
376053,443048
139409,469133
168675,489632
231104,415260
8153,475019
523971,485764
725768,430393
441908,430029
258743,445724
188981,423732
719377,429923
50735,422136
556158,486856
414697,452204
787961,448831
705631,441073
446661,452492
800772,443052
578036,416237
35369,481760
353307,418281
317079,422596
196427,494605
697505,457812
131631,457676
237638,498803
171083,484204
314737,431944
160473,427913
682227,463070
1616,468297
446594,424969
569463,493438
766586,426249
795060,424087
459699,485091
200235,418523
357597,435218
118304,425203
124698,488958
123780,485900
554438,461167
67883,474946
346973,449937
90634,437814
804408,428999
602577,416732
705341,448115
654825,484734
757841,458012
35459,471523
413104,435868
335630,412767
11998,432984
626421,423980
419300,498135
526725,455012
679060,452223
201994,445372
242291,470312
239631,487214
507698,421016
290690,479483
3527,434200
63513,434264
59791,436852
130722,456512
430949,446995
225150,461842
755880,464278
604938,431560
319782,421592
681460,449461
107552,487399
143623,437123
134826,467176
116143,444442
555647,414442
536013,459541
714902,436550
31620,454434
135945,451566
429987,410509
541779,481676
432629,439258
218082,430601
755259,427976
702715,427573
212621,442184
82758,438371
674228,428576
56894,445357
382134,431535
635041,497942
316163,422590
19101,498757
512331,428807
724231,494861
186581,460708
112392,416431
320485,456588
731795,480297
540947,455724
760438,440445
216247,411494
734604,448303
323063,496900
118625,416297
556130,419701
6538,475774
501240,430310
705487,449284
35177,485689
119777,440688
110179,462579
47637,421327
696489,465736
656939,479062
167935,448740
206869,477823
71410,457314
46489,461715
659916,485126
317779,418608
486284,438252
248151,433173
145402,435301
762921,483226
387291,482467
137677,437454
526137,485912
329167,458688
669899,423153
758835,474407
219183,478147
528783,428274
755051,423952
560524,451367
596001,465332
236444,455543
179661,442757
723581,449244
462314,413736
227023,423616
407064,432578
526649,489085
658732,459412
762077,427002
173739,479136
138612,432594
